HOG	OG	Gene Tree Parent Clade	crotalus_tigris	hydrophis_curtus-AG	hydrophis_curtus	hydrophis_cyanocinctus	hydrophis_elegans	hydrophis_major	hydrophis_ornatus	notechis_scutatus	pantherophis_guttatus	protobothrops_mucrosquamatus	pseudonaja_textilis	python_bivittatus	thamnophis_elegans
N10.HOG0000386	OG0000009	n21		FUN_000535-T1, FUN_011303-T1, FUN_003623-T1, FUN_018601-T1											
N10.HOG0000387	OG0000009	n27		FUN_011014-T1, FUN_018320-T1											
N10.HOG0000388	OG0000009	n33		FUN_014606-T1											
N10.HOG0000389	OG0000009	n34		FUN_010762-T1											
N10.HOG0000390	OG0000009	n40		FUN_001065-T1											
N10.HOG0000391	OG0000009	n41		FUN_011734-T1, FUN_013720-T1, FUN_018599-T1, FUN_016212-T1, FUN_026011-T1, FUN_018600-T1											
N10.HOG0000392	OG0000009	n48		FUN_027954-T1, FUN_029970-T1, FUN_029600-T1, FUN_006802-T1, FUN_007233-T1, FUN_002990-T1, FUN_015043-T1, FUN_026144-T1, FUN_016635-T1, FUN_018338-T1											
N10.HOG0000393	OG0000009	n50		FUN_027992-T1											
N10.HOG0000394	OG0000009	n52		FUN_016448-T1, FUN_017954-T1, FUN_026538-T1											
N10.HOG0000395	OG0000009	n60		FUN_007230-T1											
N10.HOG0000396	OG0000009	n63		FUN_009870-T1											
N10.HOG0000397	OG0000009	n67		FUN_026397-T1											
N10.HOG0000398	OG0000009	n71		FUN_006923-T1											
N10.HOG0000399	OG0000009	n73		FUN_009310-T1											
N10.HOG0000400	OG0000009	n77		FUN_017086-T1											
N10.HOG0000401	OG0000009	n78		FUN_016468-T1											
N10.HOG0000402	OG0000009	n85		FUN_016910-T1											
N10.HOG0000403	OG0000009	n86		FUN_016844-T1											
N10.HOG0000404	OG0000009	n87		FUN_001513-T1											
N10.HOG0000405	OG0000009	n88		FUN_029503-T1											
N10.HOG0000406	OG0000009	n91		FUN_009690-T1											
N10.HOG0000407	OG0000009	n93		FUN_012740-T1											
N10.HOG0000408	OG0000009	n95		FUN_011271-T1											
N10.HOG0000409	OG0000009	n99		FUN_016850-T1, FUN_029468-T1, FUN_012701-T1, FUN_016188-T1, FUN_016226-T1, FUN_016682-T1											
N10.HOG0000410	OG0000009	n101		FUN_025736-T1											
N10.HOG0000411	OG0000009	n102		FUN_004568-T1											
N10.HOG0000412	OG0000009	n106		FUN_017777-T1, FUN_006721-T1, FUN_007344-T1, FUN_011107-T1, FUN_011123-T1, FUN_011268-T1, FUN_014042-T1, FUN_028883-T1, FUN_029531-T1, FUN_015492-T1, FUN_029730-T1											
N10.HOG0000413	OG0000009	n111		FUN_023140-T1											
N10.HOG0000414	OG0000009	n112		FUN_028482-T1, FUN_017981-T1, FUN_009503-T1, FUN_014684-T1, FUN_012604-T1, FUN_015073-T1, FUN_028103-T1, FUN_016856-T1, FUN_027196-T1											
N10.HOG0000415	OG0000009	n115		FUN_028338-T1											
N10.HOG0000416	OG0000009	n116		FUN_017541-T1											
N10.HOG0000417	OG0000009	n118		FUN_003193-T1, FUN_008164-T1, FUN_009270-T1, FUN_015167-T1, FUN_011266-T1, FUN_014248-T1, FUN_026547-T1, FUN_028935-T1, FUN_026861-T1, FUN_016196-T1, FUN_018008-T1, FUN_018089-T1, FUN_018119-T1											
N10.HOG0000418	OG0000009	n119		FUN_028835-T1											
N10.HOG0000419	OG0000009	n120		FUN_027797-T1											
N10.HOG0000420	OG0000010	n1		FUN_004033-T1	FUN_003621-T1										
N10.HOG0000421	OG0000010	n7		FUN_002205-T1											
N10.HOG0000422	OG0000010	n10		FUN_030036-T1											
N10.HOG0000423	OG0000010	n19		FUN_026986-T1											
N10.HOG0000424	OG0000010	n25		FUN_017011-T1											
N10.HOG0000425	OG0000010	n30		FUN_009299-T1											
N10.HOG0000426	OG0000010	n34		FUN_003340-T1											
N10.HOG0000427	OG0000010	n41		FUN_017911-T1											
N10.HOG0000428	OG0000010	n43		FUN_012825-T1											
N10.HOG0000429	OG0000010	n48		FUN_006956-T1											
N10.HOG0000430	OG0000010	n52		FUN_009501-T1											
N10.HOG0000431	OG0000010	n61		FUN_011850-T1											
N10.HOG0000432	OG0000010	n64		FUN_002083-T1											
N10.HOG0000433	OG0000010	n68		FUN_004198-T1											
N10.HOG0000434	OG0000010	n73		FUN_002692-T1											
N10.HOG0000435	OG0000010	n75		FUN_016991-T1											
N10.HOG0000436	OG0000010	n79		FUN_013977-T1											
N10.HOG0000437	OG0000010	n82		FUN_013482-T1											
N10.HOG0000438	OG0000010	n88		FUN_004199-T1											
N10.HOG0000439	OG0000010	n90		FUN_003560-T1, FUN_009091-T1											
N10.HOG0000440	OG0000010	n94		FUN_31225-T1											
N10.HOG0000441	OG0000010	n98		FUN_011305-T1											
N10.HOG0000442	OG0000010	n99		FUN_003530-T1											
N10.HOG0000443	OG0000010	n101		FUN_021291-T1											
N10.HOG0000444	OG0000010	n103		FUN_003714-T1											
N10.HOG0000445	OG0000010	n107		FUN_007937-T1											
N10.HOG0000446	OG0000010	n110		FUN_009505-T1											
N10.HOG0000447	OG0000010	n116		FUN_001260-T1											
N10.HOG0000448	OG0000010	n120		FUN_004034-T1											
N10.HOG0000449	OG0000010	n124		FUN_005043-T1											
N10.HOG0000450	OG0000010	n129		FUN_008057-T1											
N10.HOG0000451	OG0000010	n134		FUN_015157-T1											
N10.HOG0000452	OG0000010	n139		FUN_002510-T1											
N10.HOG0000453	OG0000010	n140		FUN_018030-T1											
N10.HOG0000454	OG0000010	n142		FUN_003699-T1											
N10.HOG0000455	OG0000010	n145		FUN_026880-T1											
N10.HOG0000456	OG0000010	n149		FUN_015484-T1											
N10.HOG0000457	OG0000010	n152		FUN_026721-T1											
N10.HOG0000458	OG0000010	n159		FUN_003312-T1											
N10.HOG0000459	OG0000010	n169		FUN_015217-T1											
N10.HOG0000460	OG0000010	n173		FUN_011241-T1											
N10.HOG0000461	OG0000010	n176		FUN_013698-T1											
N10.HOG0000462	OG0000010	n179		FUN_016898-T1											
N10.HOG0000463	OG0000010	n183		FUN_007564-T1, FUN_001461-T1											
N10.HOG0000464	OG0000010	n190		FUN_014662-T1											
N10.HOG0000465	OG0000010	n194		FUN_018249-T1											
N10.HOG0000466	OG0000010	n200		FUN_012677-T1											
N10.HOG0000467	OG0000010	n203		FUN_014307-T1											
N10.HOG0000468	OG0000010	n207		FUN_003221-T1											
N10.HOG0000469	OG0000010	n212		FUN_002592-T1											
N10.HOG0000470	OG0000010	n214		FUN_016552-T1											
N10.HOG0000471	OG0000010	n234		FUN_009681-T1											
N10.HOG0000472	OG0000010	n237		FUN_015615-T1	FUN_014359-T1										
N10.HOG0000473	OG0000010	n246		FUN_003167-T1, FUN_011732-T1											
N10.HOG0000474	OG0000010	n250		FUN_017568-T1											
N10.HOG0000475	OG0000010	n254		FUN_013024-T1											
N10.HOG0000476	OG0000010	n258		FUN_009313-T1											
N10.HOG0000477	OG0000010	n261		FUN_019404-T1											
N10.HOG0000478	OG0000010	n264		FUN_010958-T1											
N10.HOG0000479	OG0000010	n265		FUN_010853-T1, FUN_009686-T1											
N10.HOG0000480	OG0000011	n37		FUN_014612-T1											
N10.HOG0000481	OG0000011	n40			FUN_022536-T1										
N10.HOG0000482	OG0000011	n57		FUN_005724-T1	FUN_025000-T1										
N10.HOG0000483	OG0000011	n65			FUN_005242-T1, FUN_005243-T1										
N10.HOG0000484	OG0000011	n95		FUN_006315-T1	FUN_005509-T1, FUN_005511-T1										
N10.HOG0000485	OG0000011	n104		FUN_006317-T1											
N10.HOG0000486	OG0000011	n118			FUN_26436-T1, FUN_025899-T1										
N10.HOG0000487	OG0000011	n163			FUN_025462-T1										
N10.HOG0000488	OG0000011	n181		FUN_006378-T1	FUN_004972-T1										
N10.HOG0000489	OG0000011	n226			FUN_004960-T1										
N10.HOG0000490	OG0000012	n8			FUN_007911-T1										
N10.HOG0000491	OG0000012	n11			FUN_023517-T1										
N10.HOG0000492	OG0000012	n17		FUN_003512-T1	FUN_003159-T1										
N10.HOG0000493	OG0000012	n20		FUN_001067-T1											
N10.HOG0000494	OG0000012	n23		FUN_005688-T1	FUN_005104-T1, FUN_025823-T1										
N10.HOG0000495	OG0000012	n27		FUN_026196-T1	FUN_024119-T1										
N10.HOG0000496	OG0000012	n32			FUN_024541-T1										
N10.HOG0000497	OG0000012	n36		FUN_026907-T1											
N10.HOG0000498	OG0000012	n42		FUN_005449-T1	FUN_004836-T1										
N10.HOG0000499	OG0000012	n52		FUN_014602-T1											
N10.HOG0000500	OG0000012	n57		FUN_016907-T1											
N10.HOG0000501	OG0000012	n63		FUN_016600-T1											
N10.HOG0000502	OG0000012	n65		FUN_026992-T1	FUN_024719-T1										
N10.HOG0000503	OG0000012	n67		FUN_011715-T1	FUN_005999-T1, FUN_002348-T1										
N10.HOG0000504	OG0000012	n73		FUN_010431-T1											
N10.HOG0000505	OG0000012	n79		FUN_009683-T1	FUN_008635-T1										
N10.HOG0000506	OG0000012	n83		FUN_027045-T1											
N10.HOG0000507	OG0000012	n86		FUN_028320-T1											
N10.HOG0000508	OG0000012	n89		FUN_027752-T1											
N10.HOG0000509	OG0000012	n96		FUN_006804-T1											
N10.HOG0000510	OG0000012	n99		FUN_000901-T1											
N10.HOG0000511	OG0000012	n102		FUN_002912-T1											
N10.HOG0000512	OG0000012	n108		FUN_026903-T1	FUN_024632-T1										
N10.HOG0000513	OG0000012	n111		FUN_016647-T1											
N10.HOG0000514	OG0000012	n113		FUN_005624-T1, FUN_016658-T1											
N10.HOG0000515	OG0000012	n121		FUN_013814-T1											
N10.HOG0000516	OG0000012	n125		FUN_026371-T1											
N10.HOG0000517	OG0000012	n130			FUN_010176-T1										
N10.HOG0000518	OG0000012	n132		FUN_010719-T1											
N10.HOG0000519	OG0000012	n135		FUN_011252-T1											
N10.HOG0000520	OG0000012	n138		FUN_011257-T1											
N10.HOG0000521	OG0000012	n146		FUN_026337-T1											
N10.HOG0000522	OG0000012	n148		FUN_009759-T1											
N10.HOG0000523	OG0000012	n152		FUN_005440-T1											
N10.HOG0000524	OG0000012	n154		FUN_008163-T1											
N10.HOG0000525	OG0000012	n155		FUN_016704-T1											
N10.HOG0000526	OG0000012	n159		FUN_022885-T1											
N10.HOG0000527	OG0000012	n163		FUN_003700-T1											
N10.HOG0000528	OG0000012	n166		FUN_011670-T1	FUN_010567-T1										
N10.HOG0000529	OG0000012	n170		FUN_011852-T1	FUN_010750-T1										
N10.HOG0000530	OG0000012	n177		FUN_009008-T1											
N10.HOG0000531	OG0000012	n178		FUN_007358-T1											
N10.HOG0000532	OG0000012	n183		FUN_002963-T1											
N10.HOG0000533	OG0000012	n190		FUN_003449-T1	FUN_003128-T1										
N10.HOG0000534	OG0000012	n194		FUN_018322-T1	FUN_016842-T1										
N10.HOG0000535	OG0000012	n200		FUN_011308-T1											
N10.HOG0000536	OG0000012	n203		FUN_016680-T1	FUN_015501-T1										
N10.HOG0000537	OG0000012	n208		FUN_011718-T1											
N10.HOG0000538	OG0000012	n213		FUN_006771-T1											
N10.HOG0000539	OG0000012	n215		FUN_001452-T1											
N10.HOG0000540	OG0000012	n221		FUN_018332-T1	FUN_016847-T1										
N10.HOG0000541	OG0000012	n229		FUN_016893-T1											
N10.HOG0000542	OG0000012	n232		FUN_002270-T1	FUN_002114-T1										
N10.HOG0000543	OG0000012	n236			FUN_016529-T1										
N10.HOG0000544	OG0000012	n237		FUN_016666-T1											
N10.HOG0000545	OG0000014	n6		FUN_029864-T1											
N10.HOG0000546	OG0000014	n8		FUN_006039-T1, FUN_006029-T1											
N10.HOG0000547	OG0000014	n13		FUN_005901-T1											
N10.HOG0000548	OG0000014	n18		FUN_005340-T1											
N10.HOG0000549	OG0000014	n20		FUN_005232-T1											
N10.HOG0000550	OG0000014	n24		FUN_005515-T1											
N10.HOG0000551	OG0000014	n26		FUN_005636-T1											
N10.HOG0000552	OG0000014	n31		FUN_023060-T1											
N10.HOG0000553	OG0000014	n32		FUN_005687-T1											
N10.HOG0000554	OG0000014	n56		FUN_028013-T1											
N10.HOG0000555	OG0000014	n82		FUN_024390-T1											
N10.HOG0000556	OG0000014	n83		FUN_024387-T1											
N10.HOG0000557	OG0000014	n90		FUN_005243-T1											
N10.HOG0000558	OG0000014	n91		FUN_024398-T1											
N10.HOG0000559	OG0000014	n96		FUN_005242-T1, FUN_005236-T1											
N10.HOG0000560	OG0000014	n110		FUN_028718-T1											
N10.HOG0000561	OG0000014	n126		FUN_024925-T1, FUN_021838-T1											
N10.HOG0000562	OG0000014	n143		FUN_025086-T1											
N10.HOG0000563	OG0000014	n155		FUN_023021-T1											
N10.HOG0000564	OG0000014	n156		FUN_028919-T1											
N10.HOG0000565	OG0000014	n158		FUN_028893-T1											
N10.HOG0000566	OG0000014	n160		FUN_024926-T1											
N10.HOG0000567	OG0000014	n169		FUN_006054-T1, FUN_006035-T1											
N10.HOG0000568	OG0000014	n171		FUN_006075-T1											
N10.HOG0000569	OG0000014	n175		FUN_005511-T1, FUN_005938-T1											
N10.HOG0000570	OG0000014	n177		FUN_027221-T1											
N10.HOG0000571	OG0000014	n185		FUN_005373-T1											
N10.HOG0000572	OG0000014	n187		FUN_005519-T1											
N10.HOG0000573	OG0000014	n190		FUN_005477-T1											
N10.HOG0000574	OG0000014	n199		FUN_005729-T1											
N10.HOG0000575	OG0000014	n206		FUN_005224-T1, FUN_005312-T1											
N10.HOG0000576	OG0000014	n211		FUN_005720-T1											
N10.HOG0000577	OG0000014	n212		FUN_005939-T1											
N10.HOG0000578	OG0000014	n214		FUN_006374-T1											
N10.HOG0000579	OG0000014	n216		FUN_000086-T1											
N10.HOG0000580	OG0000015	n4		FUN_30671-T1	FUN_26408-T1										
N10.HOG0000581	OG0000015	n13		FUN_011347-T1											
N10.HOG0000582	OG0000015	n17		FUN_011244-T1, FUN_011346-T1											
N10.HOG0000583	OG0000015	n19			FUN_27260-T1										
N10.HOG0000584	OG0000015	n26		FUN_016220-T1											
N10.HOG0000585	OG0000015	n28		FUN_001426-T1											
N10.HOG0000586	OG0000015	n35		FUN_011290-T1											
N10.HOG0000587	OG0000015	n36		FUN_008212-T1, FUN_029205-T1											
N10.HOG0000588	OG0000015	n42		FUN_029597-T1											
N10.HOG0000589	OG0000015	n45		FUN_029655-T1											
N10.HOG0000590	OG0000015	n46		FUN_001679-T1											
N10.HOG0000591	OG0000015	n48		FUN_30307-T1											
N10.HOG0000592	OG0000015	n61		FUN_30818-T1	FUN_013781-T1, FUN_27021-T1										
N10.HOG0000593	OG0000015	n67		FUN_025600-T1											
N10.HOG0000594	OG0000015	n73		FUN_021916-T1											
N10.HOG0000595	OG0000015	n74		FUN_007640-T1											
N10.HOG0000596	OG0000015	n76		FUN_31178-T1											
N10.HOG0000597	OG0000015	n80		FUN_011282-T1											
N10.HOG0000598	OG0000015	n83		FUN_026473-T1											
N10.HOG0000599	OG0000015	n91		FUN_017111-T1											
N10.HOG0000600	OG0000015	n93		FUN_016191-T1											
N10.HOG0000601	OG0000015	n101		FUN_007056-T1											
N10.HOG0000602	OG0000015	n104		FUN_026419-T1											
N10.HOG0000603	OG0000015	n107		FUN_013411-T1											
N10.HOG0000604	OG0000015	n116		FUN_014741-T1											
N10.HOG0000605	OG0000015	n124		FUN_007409-T1											
N10.HOG0000606	OG0000015	n128		FUN_026650-T1											
N10.HOG0000607	OG0000015	n130		FUN_004435-T1											
N10.HOG0000608	OG0000015	n132		FUN_008173-T1											
N10.HOG0000609	OG0000015	n136		FUN_009553-T1											
N10.HOG0000610	OG0000015	n137		FUN_017940-T1											
N10.HOG0000611	OG0000015	n142		FUN_010979-T1											
N10.HOG0000612	OG0000015	n144		FUN_015165-T1											
N10.HOG0000613	OG0000015	n179		FUN_009387-T1											
N10.HOG0000614	OG0000015	n181		FUN_026428-T1											
N10.HOG0000615	OG0000016	n15			FUN_022815-T1										
N10.HOG0000616	OG0000016	n28		FUN_30868-T1	FUN_26897-T1										
N10.HOG0000617	OG0000016	n43		FUN_30845-T1											
N10.HOG0000618	OG0000016	n46		FUN_31258-T1	FUN_26937-T1										
N10.HOG0000619	OG0000016	n50		FUN_30866-T1	FUN_26403-T1										
N10.HOG0000620	OG0000016	n53		FUN_30226-T1											
N10.HOG0000621	OG0000016	n66			FUN_26348-T1										
N10.HOG0000622	OG0000016	n81		FUN_30767-T1	FUN_26652-T1										
N10.HOG0000623	OG0000016	n87		FUN_30557-T1											
N10.HOG0000624	OG0000016	n90		FUN_31157-T1											
N10.HOG0000625	OG0000016	n95		FUN_30241-T1											
N10.HOG0000626	OG0000016	n98		FUN_30668-T1											
N10.HOG0000627	OG0000016	n101		FUN_30800-T1											
N10.HOG0000628	OG0000016	n107		FUN_30988-T1	FUN_26600-T1										
N10.HOG0000629	OG0000016	n129		FUN_30701-T1											
N10.HOG0000630	OG0000016	n133		FUN_30514-T1											
N10.HOG0000631	OG0000016	n137		FUN_30512-T1											
N10.HOG0000632	OG0000017	n1		FUN_003282-T1, FUN_018251-T1, FUN_007407-T1, FUN_017946-T1, FUN_018120-T1											
N10.HOG0000633	OG0000017	n6		FUN_011245-T1											
N10.HOG0000634	OG0000017	n7		FUN_009404-T1, FUN_021288-T1											
N10.HOG0000635	OG0000017	n12		FUN_026152-T1											
N10.HOG0000636	OG0000017	n14		FUN_028332-T1, FUN_010119-T1, FUN_006773-T1, FUN_007451-T1, FUN_005934-T1, FUN_011278-T1, FUN_005234-T1, FUN_019362-T1, FUN_026167-T1, FUN_002377-T1, FUN_017007-T1, FUN_026363-T1, FUN_027948-T1, FUN_005241-T1, FUN_019142-T1											
N10.HOG0000637	OG0000017	n15		FUN_027960-T1											
N10.HOG0000638	OG0000017	n24		FUN_025319-T1											
N10.HOG0000639	OG0000017	n32		FUN_009993-T1											
N10.HOG0000640	OG0000017	n36		FUN_008139-T1, FUN_014289-T1											
N10.HOG0000641	OG0000017	n40		FUN_029489-T1, FUN_028906-T1, FUN_029045-T1											
N10.HOG0000642	OG0000017	n45		FUN_011996-T1											
N10.HOG0000643	OG0000017	n50		FUN_027773-T1											
N10.HOG0000644	OG0000017	n52		FUN_015386-T1											
N10.HOG0000645	OG0000017	n54		FUN_007538-T1											
N10.HOG0000646	OG0000017	n58		FUN_011737-T1											
N10.HOG0000647	OG0000017	n60		FUN_014397-T1											
N10.HOG0000648	OG0000017	n66		FUN_002512-T1, FUN_005769-T1, FUN_005771-T1, FUN_005768-T1, FUN_012435-T1, FUN_011618-T1, FUN_015894-T1, FUN_005770-T1, FUN_017231-T1, FUN_016990-T1, FUN_016215-T1, FUN_028319-T1											
N10.HOG0000649	OG0000017	n67		FUN_016228-T1, FUN_005767-T1											
N10.HOG0000650	OG0000018	n2		FUN_001935-T1	FUN_001810-T1										
N10.HOG0000651	OG0000018	n61		FUN_001937-T1											
N10.HOG0000652	OG0000018	n81		FUN_001942-T1	FUN_001815-T1										
N10.HOG0000653	OG0000018	n94		FUN_001938-T1											
N10.HOG0000654	OG0000018	n127			FUN_001817-T1										
N10.HOG0000655	OG0000018	n143		FUN_001944-T1	FUN_001819-T1										
N10.HOG0000656	OG0000018	n161			FUN_001818-T1										
N10.HOG0000657	OG0000018	n178			FUN_001813-T1										
N10.HOG0000658	OG0000019	n38			FUN_26362-T1										
N10.HOG0000659	OG0000019	n52		FUN_30386-T1											
N10.HOG0000660	OG0000019	n55		FUN_30941-T1											
N10.HOG0000661	OG0000019	n57		FUN_30949-T1											
N10.HOG0000662	OG0000019	n72		FUN_30639-T1	FUN_26878-T1										
N10.HOG0000663	OG0000019	n77			FUN_26210-T1										
N10.HOG0000664	OG0000019	n81		FUN_31144-T1											
N10.HOG0000665	OG0000019	n87		FUN_31119-T1	FUN_27141-T1										
N10.HOG0000666	OG0000019	n134			FUN_26715-T1										
N10.HOG0000667	OG0000019	n139		FUN_30903-T1	FUN_27037-T1										
N10.HOG0000668	OG0000020	n36		FUN_005843-T1	FUN_025139-T1, FUN_025124-T1, FUN_004929-T1										
N10.HOG0000669	OG0000020	n47		FUN_005839-T1	FUN_025555-T1										
N10.HOG0000670	OG0000020	n55		FUN_005823-T1	FUN_025945-T1										
N10.HOG0000671	OG0000020	n56		FUN_005831-T1	FUN_005037-T1, FUN_025137-T1										
N10.HOG0000672	OG0000020	n60			FUN_005047-T1										
N10.HOG0000673	OG0000020	n63			FUN_005069-T1, FUN_025129-T1, FUN_026000-T1										
N10.HOG0000674	OG0000020	n69			FUN_005060-T1										
N10.HOG0000675	OG0000020	n70			FUN_025944-T1, FUN_005045-T1, FUN_026123-T1, FUN_025887-T1										
N10.HOG0000676	OG0000020	n78			FUN_005057-T1										
N10.HOG0000677	OG0000020	n80			FUN_005054-T1										
N10.HOG0000678	OG0000020	n84			FUN_005055-T1										
N10.HOG0000679	OG0000020	n88		FUN_005836-T1											
N10.HOG0000680	OG0000020	n94			FUN_005023-T1, FUN_005031-T1										
N10.HOG0000681	OG0000020	n100		FUN_005847-T1	FUN_005029-T1										
N10.HOG0000682	OG0000020	n103			FUN_005028-T1										
N10.HOG0000683	OG0000020	n105			FUN_005035-T1, FUN_025138-T1										
N10.HOG0000684	OG0000020	n108		FUN_005834-T1, FUN_005845-T1											
N10.HOG0000685	OG0000020	n110			FUN_005043-T1, FUN_004931-T1, FUN_025128-T1, FUN_005040-T1										
N10.HOG0000686	OG0000020	n119			FUN_005052-T1										
N10.HOG0000687	OG0000020	n120			FUN_005268-T1										
N10.HOG0000688	OG0000020	n130			FUN_025125-T1, FUN_005016-T1										
N10.HOG0000689	OG0000020	n134			FUN_025126-T1										
N10.HOG0000690	OG0000020	n135			FUN_004936-T1										
N10.HOG0000691	OG0000021	n15		FUN_006050-T1											
N10.HOG0000692	OG0000021	n18		FUN_006056-T1											
N10.HOG0000693	OG0000021	n19		FUN_029862-T1											
N10.HOG0000694	OG0000021	n33		FUN_006400-T1											
N10.HOG0000695	OG0000021	n41		FUN_005780-T1											
N10.HOG0000696	OG0000021	n47		FUN_028453-T1											
N10.HOG0000697	OG0000021	n49		FUN_028587-T1											
N10.HOG0000698	OG0000021	n51		FUN_005326-T1											
N10.HOG0000699	OG0000021	n55		FUN_005860-T1											
N10.HOG0000700	OG0000021	n61		FUN_005450-T1											
N10.HOG0000701	OG0000021	n73		FUN_029673-T1											
N10.HOG0000702	OG0000021	n76		FUN_023034-T1											
N10.HOG0000703	OG0000021	n80		FUN_005597-T1											
N10.HOG0000704	OG0000021	n81		FUN_005606-T1											
N10.HOG0000705	OG0000021	n83		FUN_029593-T1											
N10.HOG0000706	OG0000021	n84		FUN_027570-T1											
N10.HOG0000707	OG0000021	n88		FUN_024311-T1, FUN_028454-T1											
N10.HOG0000708	OG0000021	n96			FUN_025015-T1										
N10.HOG0000709	OG0000021	n105		FUN_027794-T1											
N10.HOG0000710	OG0000021	n107		FUN_027687-T1											
