# BUSCO version is: 5.3.2 
# The lineage dataset is: tetrapoda_odb10 (Creation date: 2021-02-19, number of genomes: 38, number of BUSCOs: 5310)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
16495at32523	Complete	HiC_scaffold_12	24134937	24149860	-	2220.4	1106	https://www.orthodb.org/v10?query=16495at32523	Zinc finger MYM-type containing 3
16505at32523	Complete	HiC_scaffold_8	26430845	26467946	-	2013.7	1241	https://www.orthodb.org/v10?query=16505at32523	rho guanine nucleotide exchange factor 12
16602at32523	Complete	HiC_scaffold_1	228987043	229010189	+	2146.0	1141	https://www.orthodb.org/v10?query=16602at32523	splicing factor 3B subunit 1
16690at32523	Complete	HiC_scaffold_4	7710871	7813405	+	2104.6	1188	https://www.orthodb.org/v10?query=16690at32523	Hepatocyte growth factor receptor
16701at32523	Complete	HiC_scaffold_11	6336034	6527313	+	2183.7	1051	https://www.orthodb.org/v10?query=16701at32523	Zinc finger protein 423
16711at32523	Missing
16928at32523	Complete	HiC_scaffold_4	137209591	137259722	+	1867.8	1273	https://www.orthodb.org/v10?query=16928at32523	SPHK1 interactor, AKAP domain containing
16931at32523	Complete	HiC_scaffold_1	110036592	110062181	+	3499.9	2117	https://www.orthodb.org/v10?query=16931at32523	transcription factor HIVEP2
16978at32523	Complete	HiC_scaffold_1	159291941	159344483	-	1943.6	1592	https://www.orthodb.org/v10?query=16978at32523	PHD finger protein 3 isoform X1
17009at32523	Complete	HiC_scaffold_1	360616512	360658650	+	2435.7	1261	https://www.orthodb.org/v10?query=17009at32523	DNA helicase INO80
17056at32523	Complete	HiC_scaffold_2	308864248	308914966	+	2049.5	1356	https://www.orthodb.org/v10?query=17056at32523	tetratricopeptide repeat protein 37
17185at32523	Complete	HiC_scaffold_1	79114236	79137998	-	2008.4	1269	https://www.orthodb.org/v10?query=17185at32523	ATP binding cassette subfamily C member 10
17218at32523	Complete	HiC_scaffold_1	63510260	63576554	-	2134.0	1153	https://www.orthodb.org/v10?query=17218at32523	rab3 GTPase-activating protein non-catalytic subunit
17252at32523	Complete	HiC_scaffold_1	101051246	101115808	-	2159.8	1181	https://www.orthodb.org/v10?query=17252at32523	tubby-related protein 4
17363at32523	Complete	HiC_scaffold_6	3138861	3164589	-	1802.0	1428	https://www.orthodb.org/v10?query=17363at32523	A-kinase anchor protein 11
17403at32523	Complete	HiC_scaffold_1	47368068	47400603	-	1913.7	1079	https://www.orthodb.org/v10?query=17403at32523	putative ATP-dependent RNA helicase DHX57
17511at32523	Complete	HiC_scaffold_7	71892524	71979310	+	1723.3	1085	https://www.orthodb.org/v10?query=17511at32523	vascular endothelial growth factor receptor 2
17600at32523	Complete	HiC_scaffold_6	391019	426363	-	1409.5	1031	https://www.orthodb.org/v10?query=17600at32523	ERCC excision repair 6, chromatin remodeling factor
17660at32523	Complete	HiC_scaffold_2	93262015	93353472	-	2148.0	1129	https://www.orthodb.org/v10?query=17660at32523	isoleucine--tRNA ligase, cytoplasmic
17705at32523	Complete	HiC_scaffold_11	9033521	9103635	+	1860.0	1042	https://www.orthodb.org/v10?query=17705at32523	Zinc finger protein 536
17731at32523	Complete	HiC_scaffold_2	95596349	95632446	-	1636.4	1066	https://www.orthodb.org/v10?query=17731at32523	nischarin isoform X1
17735at32523	Complete	HiC_scaffold_1	275864394	276434035	+	1546.5	1520	https://www.orthodb.org/v10?query=17735at32523	nck-associated protein 5
17780at32523	Complete	HiC_scaffold_1	100570887	100627581	-	1433.4	1987	https://www.orthodb.org/v10?query=17780at32523	fibronectin type III domain-containing protein 1
17799at32523	Complete	HiC_scaffold_1	322133430	322185726	+	2006.7	1129	https://www.orthodb.org/v10?query=17799at32523	Ubiquitin specific peptidase 47
17816at32523	Complete	HiC_scaffold_3	55190656	55276686	-	2290.7	1226	https://www.orthodb.org/v10?query=17816at32523	trafficking protein particle complex 8 
17894at32523	Complete	HiC_scaffold_7	69731957	69771606	-	2234.7	1183	https://www.orthodb.org/v10?query=17894at32523	WD repeat domain 19
17963at32523	Complete	HiC_scaffold_6	42980492	43102720	-	2329.8	1443	https://www.orthodb.org/v10?query=17963at32523	Transmembrane protein 131
18041at32523	Complete	HiC_scaffold_10	19052480	19077270	-	2523.3	1441	https://www.orthodb.org/v10?query=18041at32523	nucleoporin NUP188 homolog
18042at32523	Complete	HiC_scaffold_1	359654858	359716880	-	2899.5	2632	https://www.orthodb.org/v10?query=18042at32523	MAX gene-associated protein
18091at32523	Complete	HiC_scaffold_7	60258763	60321861	-	2224.0	1129	https://www.orthodb.org/v10?query=18091at32523	WD repeat domain 17
18116at32523	Complete	HiC_scaffold_1	85976721	86046694	+	2069.6	1332	https://www.orthodb.org/v10?query=18116at32523	centrosomal protein of 170 kDa isoform X1
18124at32523	Complete	HiC_scaffold_2	74622916	74866021	-	1896.2	1210	https://www.orthodb.org/v10?query=18124at32523	plexin-D1
18158at32523	Complete	HiC_scaffold_14	8290504	8370912	+	2106.5	1212	https://www.orthodb.org/v10?query=18158at32523	Intraflagellar transport 140
18178at32523	Complete	HiC_scaffold_4	96562443	96603855	+	2387.1	2504	https://www.orthodb.org/v10?query=18178at32523	golgin subfamily B member 1 isoform X1
18213at32523	Complete	HiC_scaffold_1	292904678	292925841	-	2062.8	1264	https://www.orthodb.org/v10?query=18213at32523	Zinc finger protein 142
18367at32523	Complete	HiC_scaffold_11	24469904	24514920	+	2128.4	1007	https://www.orthodb.org/v10?query=18367at32523	splicing factor 3B subunit 3
18382at32523	Complete	HiC_scaffold_2	102647320	102723992	+	1478.6	1069	https://www.orthodb.org/v10?query=18382at32523	macrophage-stimulating protein receptor
18391at32523	Complete	HiC_scaffold_2	88216800	88336885	+	1870.7	1334	https://www.orthodb.org/v10?query=18391at32523	serine/threonine-protein kinase WNK2
18447at32523	Complete	HiC_scaffold_2	200782777	200834360	+	1815.3	1519	https://www.orthodb.org/v10?query=18447at32523	Extra spindle pole bodies like 1, separase
18779at32523	Complete	HiC_scaffold_2	270432341	270494240	-	2084.8	1087	https://www.orthodb.org/v10?query=18779at32523	RIC1 homolog, RAB6A GEF complex partner 1
19148at32523	Complete	HiC_scaffold_8	16115284	16136293	+	1623.2	987	https://www.orthodb.org/v10?query=19148at32523	Cell adhesion associated, oncogene regulated
19185at32523	Complete	HiC_scaffold_1	101556414	101699688	-	2503.3	1335	https://www.orthodb.org/v10?query=19185at32523	AT-rich interaction domain 1B 
19303at32523	Complete	HiC_scaffold_13	2936532	2948198	+	2366.7	1450	https://www.orthodb.org/v10?query=19303at32523	pseudopodium-enriched atypical kinase 1
19325at32523	Complete	HiC_scaffold_7	31022355	31085822	+	1065.5	875	https://www.orthodb.org/v10?query=19325at32523	pro-epidermal growth factor
19432at32523	Complete	HiC_scaffold_1	295668733	295710405	-	1902.3	1139	https://www.orthodb.org/v10?query=19432at32523	nuclear pore complex protein Nup160
19449at32523	Complete	HiC_scaffold_1	64671649	64703859	+	2403.1	1182	https://www.orthodb.org/v10?query=19449at32523	Dispatched RND transporter family member 1
19568at32523	Complete	HiC_scaffold_2	318135059	318201519	+	3352.7	2135	https://www.orthodb.org/v10?query=19568at32523	microtubule-associated protein 1B
19590at32523	Complete	HiC_scaffold_16	6002872	6025096	+	2077.5	1080	https://www.orthodb.org/v10?query=19590at32523	Dispatched RND transporter family member 3
19671at32523	Complete	HiC_scaffold_1	362475161	362523219	-	2547.5	1452	https://www.orthodb.org/v10?query=19671at32523	eukaryotic translation initiation factor 2-alpha kinase 4
19733at32523	Fragmented	HiC_scaffold_2	319813967	319887354	-	799.4	902	https://www.orthodb.org/v10?query=19733at32523	putative ankyrin repeat domain-containing protein 31
19880at32523	Complete	HiC_scaffold_6	114992198	115137784	-	1518.7	1069	https://www.orthodb.org/v10?query=19880at32523	rho GTPase-activating protein 31
20050at32523	Complete	HiC_scaffold_5	108789381	108826095	+	1872.6	1026	https://www.orthodb.org/v10?query=20050at32523	sterol regulatory element-binding protein cleavage-activating protein
20131at32523	Complete	HiC_scaffold_1	151044700	151129062	-	2038.2	1122	https://www.orthodb.org/v10?query=20131at32523	unconventional myosin-VI
20196at32523	Complete	HiC_scaffold_2	191471699	191498019	+	1984.8	1020	https://www.orthodb.org/v10?query=20196at32523	PAN2-PAN3 deadenylation complex catalytic subunit PAN2
20202at32523	Complete	HiC_scaffold_11	11043320	11080795	+	1945.3	1185	https://www.orthodb.org/v10?query=20202at32523	Enhancer of mRNA decapping 4
20220at32523	Complete	HiC_scaffold_2	104022644	104094894	-	2634.8	1435	https://www.orthodb.org/v10?query=20220at32523	lysine-specific demethylase 3B
20284at32523	Complete	HiC_scaffold_6	122436037	122501691	-	2205.2	1149	https://www.orthodb.org/v10?query=20284at32523	Zinc finger MYM-type containing 2
20411at32523	Complete	HiC_scaffold_1	2944818	2993939	+	1726.5	1082	https://www.orthodb.org/v10?query=20411at32523	carboxypeptidase D
20444at32523	Complete	HiC_scaffold_1	90255331	90295734	+	1759.5	1166	https://www.orthodb.org/v10?query=20444at32523	probable methyltransferase TARBP1
20483at32523	Complete	HiC_scaffold_3	40442114	40445767	+	2019.4	1069	https://www.orthodb.org/v10?query=20483at32523	dermatan-sulfate epimerase-like protein
20531at32523	Complete	HiC_scaffold_14	1086434	1102081	+	1986.6	1064	https://www.orthodb.org/v10?query=20531at32523	protein flightless-1 homolog
20577at32523	Complete	HiC_scaffold_3	114429626	114445818	-	971.3	757	https://www.orthodb.org/v10?query=20577at32523	Additional sex combs like 1, transcriptional regulator
20626at32523	Complete	HiC_scaffold_2	161516643	161586837	+	2629.3	1796	https://www.orthodb.org/v10?query=20626at32523	envoplakin
20833at32523	Complete	HiC_scaffold_13	233997	246114	-	1796.5	1008	https://www.orthodb.org/v10?query=20833at32523	Regulatory factor X7
20862at32523	Complete	HiC_scaffold_1	78856154	78891319	+	1929.2	1047	https://www.orthodb.org/v10?query=20862at32523	exportin-5
20880at32523	Complete	HiC_scaffold_1	243084957	243228718	+	1635.7	1308	https://www.orthodb.org/v10?query=20880at32523	coiled-coil domain-containing protein 141
20946at32523	Complete	HiC_scaffold_1	264413650	264468022	-	2687.7	1503	https://www.orthodb.org/v10?query=20946at32523	methyl-CpG-binding domain protein 5
21070at32523	Complete	HiC_scaffold_2	234207579	234230712	-	2406.6	1035	https://www.orthodb.org/v10?query=21070at32523	DNA-directed RNA polymerase II subunit RPB2
21151at32523	Complete	HiC_scaffold_3	174488034	174559204	-	1876.9	1169	https://www.orthodb.org/v10?query=21151at32523	UHRF1-binding protein 1
21202at32523	Complete	HiC_scaffold_2	110848128	110874623	+	2102.0	1193	https://www.orthodb.org/v10?query=21202at32523	Gem nuclear organelle associated protein 5
21233at32523	Complete	HiC_scaffold_1	88921600	89011677	-	2000.0	1073	https://www.orthodb.org/v10?query=21233at32523	Methionine synthase
21248at32523	Complete	HiC_scaffold_3	51308261	51590926	-	2365.4	1095	https://www.orthodb.org/v10?query=21248at32523	Zinc finger protein 521
21312at32523	Complete	HiC_scaffold_2	103287100	103335002	+	1792.4	1227	https://www.orthodb.org/v10?query=21312at32523	Fanconi anemia group D2 protein
21496at32523	Complete	HiC_scaffold_3	215543449	215565547	-	1486.8	884	https://www.orthodb.org/v10?query=21496at32523	zinc finger protein 644 isoform X1
21577at32523	Complete	HiC_scaffold_2	272434133	272457982	-	1483.8	936	https://www.orthodb.org/v10?query=21577at32523	KN motif and ankyrin repeat domain-containing protein 1 isoform X1
21644at32523	Complete	HiC_scaffold_4	150093913	150202716	-	2109.0	1119	https://www.orthodb.org/v10?query=21644at32523	VPS8, CORVET complex subunit
21786at32523	Complete	HiC_scaffold_2	84501447	84543296	+	1895.5	1350	https://www.orthodb.org/v10?query=21786at32523	protein FAM208A
21789at32523	Complete	HiC_scaffold_1	130505513	130556502	+	1912.3	1252	https://www.orthodb.org/v10?query=21789at32523	adenylate kinase 9
21815at32523	Complete	HiC_scaffold_2	45970079	46013860	+	1752.5	1144	https://www.orthodb.org/v10?query=21815at32523	SET domain containing 5 
21870at32523	Complete	HiC_scaffold_2	280407224	280433567	-	1851.4	1194	https://www.orthodb.org/v10?query=21870at32523	Kinesin family member 27
21947at32523	Complete	HiC_scaffold_6	42413634	42454481	+	1654.9	1012	https://www.orthodb.org/v10?query=21947at32523	DNA repair protein REV1
22014at32523	Complete	HiC_scaffold_1	301137430	301159407	-	1916.1	1001	https://www.orthodb.org/v10?query=22014at32523	DNA damage-binding protein 1
22043at32523	Complete	HiC_scaffold_3	64768050	64778634	-	2145.3	1043	https://www.orthodb.org/v10?query=22043at32523	deubiquitinating protein VCIP135
22166at32523	Complete	HiC_scaffold_3	65871629	65925017	-	2156.3	1248	https://www.orthodb.org/v10?query=22166at32523	Nuclear receptor coactivator
22175at32523	Complete	HiC_scaffold_4	154834628	154855276	-	628.9	681	https://www.orthodb.org/v10?query=22175at32523	Peroxisome proliferator-activated receptor gamma, coactivator-related 1
22270at32523	Complete	HiC_scaffold_14	210407	228285	+	1536.0	1069	https://www.orthodb.org/v10?query=22270at32523	KIAA0556
22306at32523	Complete	HiC_scaffold_1	378140331	378207559	+	1860.3	1874	https://www.orthodb.org/v10?query=22306at32523	YLP motif-containing protein 1
22318at32523	Complete	HiC_scaffold_14	6512663	6548700	-	2332.8	1340	https://www.orthodb.org/v10?query=22318at32523	Meiosis regulator and mRNA stability factor 1
22537at32523	Complete	HiC_scaffold_6	22757	35797	-	1673.1	1081	https://www.orthodb.org/v10?query=22537at32523	retinol-binding protein 3
22579at32523	Complete	HiC_scaffold_1	374299525	374355496	-	1940.1	1220	https://www.orthodb.org/v10?query=22579at32523	bromodomain adjacent to zinc finger domain protein 1A
22580at32523	Complete	HiC_scaffold_1	361765345	361791410	-	1695.4	1093	https://www.orthodb.org/v10?query=22580at32523	Dispatched RND transporter family member 2
22697at32523	Complete	HiC_scaffold_3	92800192	92836389	-	2053.2	1027	https://www.orthodb.org/v10?query=22697at32523	WASH complex subunit strumpellin
22810at32523	Complete	HiC_scaffold_2	47836750	47847402	-	1193.7	879	https://www.orthodb.org/v10?query=22810at32523	WD repeat domain 6
22830at32523	Complete	HiC_scaffold_2	116038354	116180498	+	1889.0	1082	https://www.orthodb.org/v10?query=22830at32523	vascular endothelial growth factor receptor 3
22832at32523	Missing
22945at32523	Complete	HiC_scaffold_4	68480622	68556055	-	2437.9	1055	https://www.orthodb.org/v10?query=22945at32523	DNA-directed RNA polymerase III subunit RPC2
22986at32523	Complete	HiC_scaffold_5	71448092	71509638	-	1520.7	894	https://www.orthodb.org/v10?query=22986at32523	nephrocystin-3
22989at32523	Complete	HiC_scaffold_3	117885054	118044213	+	1244.1	897	https://www.orthodb.org/v10?query=22989at32523	Regulator of telomere elongation helicase 1
22990at32523	Complete	HiC_scaffold_2	47168398	47393600	+	1804.4	953	https://www.orthodb.org/v10?query=22990at32523	ubiquitin carboxyl-terminal hydrolase 19 isoform X1
23180at32523	Complete	HiC_scaffold_8	29636378	29650571	-	1646.5	1007	https://www.orthodb.org/v10?query=23180at32523	serine/threonine-protein kinase SIK3 isoform X1
23197at32523	Complete	HiC_scaffold_9	14612685	14617463	-	1931.2	1262	https://www.orthodb.org/v10?query=23197at32523	AT-hook DNA-binding motif-containing protein 1
23307at32523	Complete	HiC_scaffold_14	5303125	5330682	+	1698.2	943	https://www.orthodb.org/v10?query=23307at32523	tectonin beta-propeller repeat-containing protein 1
23478at32523	Complete	HiC_scaffold_10	13765291	13791314	+	1872.5	1266	https://www.orthodb.org/v10?query=23478at32523	histone-lysine N-methyltransferase SETD1B
23479at32523	Complete	HiC_scaffold_3	141393585	141425510	-	1953.2	1160	https://www.orthodb.org/v10?query=23479at32523	Nuclear receptor coactivator
23533at32523	Complete	HiC_scaffold_4	213714896	213754060	+	1705.3	895	https://www.orthodb.org/v10?query=23533at32523	WAPL cohesin release factor
23538at32523	Complete	HiC_scaffold_13	18285092	18312127	+	1678.0	1082	https://www.orthodb.org/v10?query=23538at32523	Fanconi anemia group I protein
23586at32523	Complete	HiC_scaffold_3	89969264	90029467	-	2129.0	984	https://www.orthodb.org/v10?query=23586at32523	transcription initiation factor TFIID subunit 2
23613at32523	Fragmented	HiC_scaffold_3	87187283	87223279	-	1323.6	723	https://www.orthodb.org/v10?query=23613at32523	Transcriptional repressor GATA binding 1
23620at32523	Complete	HiC_scaffold_14	15477839	15568912	+	1710.3	807	https://www.orthodb.org/v10?query=23620at32523	ubiquitin carboxyl-terminal hydrolase 7
23679at32523	Complete	HiC_scaffold_1	293238882	293278336	+	1786.1	1405	https://www.orthodb.org/v10?query=23679at32523	Cilia and flagella associated protein 65
23710at32523	Complete	HiC_scaffold_16	469187	493284	+	1555.4	1086	https://www.orthodb.org/v10?query=23710at32523	nephrocystin-4
23829at32523	Complete	HiC_scaffold_2	309208591	309278305	+	1405.2	991	https://www.orthodb.org/v10?query=23829at32523	uncharacterized protein KIAA0825 homolog isoform X1
24068at32523	Complete	HiC_scaffold_1	326358286	326430371	-	2050.7	1499	https://www.orthodb.org/v10?query=24068at32523	glutamine and serine-rich protein 1
24081at32523	Complete	HiC_scaffold_5	108570201	108593500	-	1577.2	890	https://www.orthodb.org/v10?query=24081at32523	putative ATP-dependent RNA helicase DHX30 isoform X1
24147at32523	Complete	HiC_scaffold_6	28664551	28723232	-	1954.7	1117	https://www.orthodb.org/v10?query=24147at32523	tripeptidyl-peptidase 2
24191at32523	Complete	HiC_scaffold_10	23956674	23982052	+	1345.7	857	https://www.orthodb.org/v10?query=24191at32523	Ring finger and CCCH-type domains 2
24250at32523	Complete	HiC_scaffold_1	25489920	25527964	-	1748.6	889	https://www.orthodb.org/v10?query=24250at32523	myotubularin-related protein 4
24294at32523	Complete	HiC_scaffold_3	103552532	103606392	+	1541.2	945	https://www.orthodb.org/v10?query=24294at32523	DENN domain-containing protein 3
24340at32523	Complete	HiC_scaffold_4	153660623	153701704	-	1723.9	1228	https://www.orthodb.org/v10?query=24340at32523	canalicular multispecific organic anion transporter 1
24343at32523	Complete	HiC_scaffold_1	36240611	36295399	+	1829.1	947	https://www.orthodb.org/v10?query=24343at32523	exportin-1
