file,model,model-long,codon model,description,tree-length,Lnl,np,kappa,siteClassModel,proportion_0,background_0,foreground_0,proportion_1,background_1,foreground_1,proportion_2,background_2,foreground_2,proportion_3,background_3,foreground_3
OG0012696,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,3.32997,-5644.056108,28,2.73283,PositiveSelection,0.60744,0.02403,0.02403,0.02955,1.0,1.0,0.34617,0.02403,1.0,0.01684,1.0,1.0
OG0014193,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.52815,-7997.549006,29,3.58496,PositiveSelection,0.80266,0.11023,0.11023,0.18338,1.0,1.0,0.01136,0.11023,64.57453,0.0026,1.0,64.57453
OG0014193,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.50248,-8024.729146,28,3.44353,PositiveSelection,0.66603,0.09596,0.09596,0.16253,1.0,1.0,0.13781,0.09596,1.0,0.03363,1.0,1.0
OG0007078,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.61293,-2713.597596,29,3.28232,PositiveSelection,0.72016,0.05028,0.05028,0.27624,1.0,1.0,0.00261,0.05028,61.70562,0.001,1.0,61.70562
OG0007078,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.60937,-2715.123988,28,3.24567,PositiveSelection,0.70959,0.0428,0.0428,0.29041,1.0,1.0,0.0,0.0428,1.0,0.0,1.0,1.0
OG0007282,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.40341,-2288.473936,29,3.75652,PositiveSelection,0.97996,0.01492,0.01492,0.01526,1.0,1.0,0.0047,0.01492,1.0,7e-05,1.0,1.0
OG0007282,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.40341,-2288.473936,28,3.75651,PositiveSelection,0.97997,0.01492,0.01492,0.01526,1.0,1.0,0.0047,0.01492,1.0,7e-05,1.0,1.0
OG0006216,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.62747,-3534.166873,29,4.11017,PositiveSelection,0.83153,0.115,0.115,0.15865,1.0,1.0,0.00825,0.115,50.89457,0.00157,1.0,50.89457
OG0006216,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.61643,-3543.252032,28,4.07673,PositiveSelection,0.77047,0.09029,0.09029,0.1885,1.0,1.0,0.03296,0.09029,1.0,0.00806,1.0,1.0
OG0009480,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.5404,-2128.132275,29,3.46844,PositiveSelection,0.56839,0.0,0.0,0.43161,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
OG0009480,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.5404,-2128.132275,28,3.4684,PositiveSelection,0.5684,0.0,0.0,0.4316,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
OG0007776,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.34374,-2223.181164,29,2.94728,PositiveSelection,0.91336,0.0,0.0,0.08664,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
OG0007776,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.34374,-2223.181164,28,2.9471,PositiveSelection,0.91336,0.0,0.0,0.08664,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
OG0006052,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.63137,-2197.469101,29,2.08045,PositiveSelection,0.83639,0.0,0.0,0.16361,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
OG0006052,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.63137,-2197.469099,28,2.08047,PositiveSelection,0.83639,0.0,0.0,0.16361,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
OG0011308,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.65464,-2548.944632,29,3.10028,PositiveSelection,0.32979,0.06077,0.06077,0.60389,1.0,1.0,0.02342,0.06077,22.2028,0.04289,1.0,22.2028
OG0011308,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.5772,-2565.059525,28,2.97031,PositiveSelection,0.34203,0.06481,0.06481,0.65797,1.0,1.0,0.0,0.06481,1.0,0.0,1.0,1.0
OG0005771,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.9064,-3057.029662,29,2.9794,PositiveSelection,0.62459,0.0,0.0,0.35635,1.0,1.0,0.01214,0.0,16.17919,0.00693,1.0,16.17919
OG0005771,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.90285,-3061.93445,28,2.93366,PositiveSelection,0.56222,0.0,0.0,0.3262,1.0,1.0,0.07061,0.0,1.0,0.04097,1.0,1.0
OG0011514,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.70715,-6301.833159,29,3.33783,PositiveSelection,0.51949,0.12975,0.12975,0.27921,1.0,1.0,0.13093,0.12975,1.0,0.07037,1.0,1.0
OG0011514,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.70715,-6301.833159,28,3.33771,PositiveSelection,0.51952,0.12975,0.12975,0.27921,1.0,1.0,0.13091,0.12975,1.0,0.07036,1.0,1.0
OG0007624,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.66932,-13072.279336,29,3.57583,PositiveSelection,0.91479,0.05524,0.05524,0.08521,1.0,1.0,0.0,0.05524,1.0,0.0,1.0,1.0
OG0007624,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.66931,-13072.279359,28,3.57531,PositiveSelection,0.9148,0.05524,0.05524,0.0852,1.0,1.0,0.0,0.05524,1.0,0.0,1.0,1.0
OG0008894,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,2.34736,-3688.167841,29,2.82703,PositiveSelection,0.72487,0.08757,0.08757,0.13556,1.0,1.0,0.11758,0.08757,46.40942,0.02199,1.0,46.40942
OG0008894,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.50202,-3750.546149,28,2.18574,PositiveSelection,0.6178,0.08087,0.08087,0.10324,1.0,1.0,0.23902,0.08087,1.0,0.03994,1.0,1.0
OG0013278,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,8.12311,-4644.555681,29,3.24673,PositiveSelection,0.88872,0.03223,0.03223,0.06355,1.0,1.0,0.04455,0.03223,564.21036,0.00319,1.0,564.21036
OG0013278,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.30656,-4805.016773,28,2.34711,PositiveSelection,0.86775,0.02391,0.02391,0.06757,1.0,1.0,0.06001,0.02391,1.0,0.00467,1.0,1.0
OG0008765,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.22275,-2962.411289,29,2.31219,PositiveSelection,0.50332,0.04407,0.04407,0.48771,1.0,1.0,0.00456,0.04407,140.63963,0.00442,1.0,140.63963
OG0008765,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.20045,-2968.049758,28,2.25832,PositiveSelection,0.46943,0.04533,0.04533,0.44969,1.0,1.0,0.04131,0.04533,1.0,0.03957,1.0,1.0
OG0013895,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,4.92126,-1383.422312,29,3.47662,PositiveSelection,0.89821,0.06195,0.06195,0.05561,1.0,1.0,0.04348,0.06195,999.0,0.00269,1.0,999.0
OG0013895,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.96297,-1391.06962,28,2.77627,PositiveSelection,0.73654,0.03284,0.03284,0.12554,1.0,1.0,0.11784,0.03284,1.0,0.02008,1.0,1.0
OG0011736,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.63682,-14826.46189,29,4.50136,PositiveSelection,0.66408,0.10199,0.10199,0.31239,1.0,1.0,0.01601,0.10199,8.68184,0.00753,1.0,8.68184
OG0011736,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.63454,-14829.692662,28,4.49205,PositiveSelection,0.56169,0.09878,0.09878,0.26932,1.0,1.0,0.11422,0.09878,1.0,0.05477,1.0,1.0
OG0007689,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.30993,-4357.38684,29,2.99525,PositiveSelection,0.90137,0.11223,0.11223,0.09199,1.0,1.0,0.00603,0.11223,56.81828,0.00062,1.0,56.81828
OG0007689,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.30644,-4364.810412,28,2.95324,PositiveSelection,0.85194,0.07604,0.07604,0.14806,1.0,1.0,0.0,0.07604,1.0,0.0,1.0,1.0
OG0007439,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.73917,-7488.144816,29,2.35832,PositiveSelection,0.81822,0.08859,0.08859,0.1814,1.0,1.0,0.00031,0.08859,1.0,7e-05,1.0,1.0
OG0007439,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.73916,-7488.144816,28,2.35831,PositiveSelection,0.81821,0.08859,0.08859,0.1814,1.0,1.0,0.00032,0.08859,1.0,7e-05,1.0,1.0
OG0012623,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.17617,-1935.436116,29,2.88603,PositiveSelection,0.0,0.05071,0.05071,0.0,1.0,1.0,0.62851,0.05071,1.42448,0.37149,1.0,1.42448
OG0012623,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.17621,-1935.538976,28,2.87793,PositiveSelection,0.0,0.05077,0.05077,0.0,1.0,1.0,0.62867,0.05077,1.0,0.37133,1.0,1.0
OG0009660,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.04815,-3421.33189,29,4.1744,PositiveSelection,0.68112,0.03894,0.03894,0.31888,1.0,1.0,0.0,0.03894,1.0,0.0,1.0,1.0
OG0009660,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.04815,-3421.331889,28,4.1744,PositiveSelection,0.68111,0.03894,0.03894,0.31889,1.0,1.0,0.0,0.03894,1.0,0.0,1.0,1.0
OG0011879,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.10888,-1919.830922,29,3.8441,PositiveSelection,0.60951,0.1191,0.1191,0.39049,1.0,1.0,0.0,0.1191,1.0,0.0,1.0,1.0
OG0011879,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.10888,-1919.830922,28,3.84411,PositiveSelection,0.60951,0.1191,0.1191,0.39049,1.0,1.0,0.0,0.1191,1.0,0.0,1.0,1.0
OG0006395,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.36298,-13453.638033,29,2.96928,PositiveSelection,0.93544,0.00157,0.00157,0.06303,1.0,1.0,0.00144,0.00157,13.52007,0.0001,1.0,13.52007
OG0006395,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.3629,-13454.584145,28,2.967,PositiveSelection,0.93101,0.00165,0.00165,0.06358,1.0,1.0,0.00506,0.00165,1.0,0.00035,1.0,1.0
OG0007857,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.77526,-1146.758283,29,2.27416,PositiveSelection,0.69007,0.0,0.0,0.24993,1.0,1.0,0.04405,0.0,1.0,0.01595,1.0,1.0
OG0007857,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.77526,-1146.758283,28,2.27416,PositiveSelection,0.69007,0.0,0.0,0.24993,1.0,1.0,0.04405,0.0,1.0,0.01595,1.0,1.0
OG0006810,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.6203,-3565.394684,29,2.95271,PositiveSelection,0.90729,0.02547,0.02547,0.09271,1.0,1.0,0.0,0.02547,1.0,0.0,1.0,1.0
OG0006810,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.6203,-3565.394684,28,2.95275,PositiveSelection,0.9073,0.02547,0.02547,0.0927,1.0,1.0,0.0,0.02547,1.0,0.0,1.0,1.0
OG0007488,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.32478,-4050.703059,29,4.31515,PositiveSelection,0.82614,0.0912,0.0912,0.10982,1.0,1.0,0.05653,0.0912,1.29449,0.00751,1.0,1.29449
OG0007488,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.32493,-4050.710201,28,4.31488,PositiveSelection,0.80762,0.09073,0.09073,0.10804,1.0,1.0,0.07439,0.09073,1.0,0.00995,1.0,1.0
OG0007772,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.22588,-2809.16618,29,3.55813,PositiveSelection,0.59639,0.0,0.0,0.38162,1.0,1.0,0.01341,0.0,999.0,0.00858,1.0,999.0
OG0007772,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.61124,-2917.583256,28,2.57753,PositiveSelection,0.64587,0.0,0.0,0.35413,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
OG0013580,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.64871,-7482.429844,29,2.71836,PositiveSelection,0.78094,0.03817,0.03817,0.2098,1.0,1.0,0.0073,0.03817,54.03854,0.00196,1.0,54.03854
OG0013580,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.62492,-7489.287945,28,2.64313,PositiveSelection,0.80299,0.04296,0.04296,0.19701,1.0,1.0,0.0,0.04296,1.0,0.0,1.0,1.0
OG0007733,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.92716,-3421.618459,29,3.9723,PositiveSelection,0.7387,0.06923,0.06923,0.24487,1.0,1.0,0.01234,0.06923,213.82268,0.00409,1.0,213.82268
OG0007733,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.79063,-3436.602185,28,3.79974,PositiveSelection,0.59988,0.06841,0.06841,0.19414,1.0,1.0,0.15562,0.06841,1.0,0.05036,1.0,1.0
OG0011903,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.64523,-4750.299515,29,2.75716,PositiveSelection,0.65506,0.065,0.065,0.27453,1.0,1.0,0.04962,0.065,20.13965,0.02079,1.0,20.13965
OG0011903,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.55536,-4768.681083,28,2.60288,PositiveSelection,0.54282,0.05898,0.05898,0.22627,1.0,1.0,0.16298,0.05898,1.0,0.06794,1.0,1.0
OG0009567,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.65534,-1512.245377,29,3.423,PositiveSelection,0.7586,0.11097,0.11097,0.2414,1.0,1.0,0.0,0.11097,1.0,0.0,1.0,1.0
OG0009567,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.65534,-1512.245377,28,3.42304,PositiveSelection,0.7586,0.11098,0.11098,0.2414,1.0,1.0,0.0,0.11098,1.0,0.0,1.0,1.0
OG0011525,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.44724,-9280.092126,29,3.35682,PositiveSelection,0.80102,0.04439,0.04439,0.19196,1.0,1.0,0.00566,0.04439,40.75181,0.00136,1.0,40.75181
OG0011525,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.44643,-9285.901106,28,3.34629,PositiveSelection,0.69241,0.04081,0.04081,0.17216,1.0,1.0,0.10847,0.04081,1.0,0.02697,1.0,1.0
OG0007924,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.76114,-2525.507704,29,3.51883,PositiveSelection,0.86819,0.15074,0.15074,0.11858,1.0,1.0,0.01164,0.15074,15.67009,0.00159,1.0,15.67009
OG0007924,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.75994,-2529.325879,28,3.52523,PositiveSelection,0.80195,0.1439,0.1439,0.12292,1.0,1.0,0.06515,0.1439,1.0,0.00999,1.0,1.0
OG0013145,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.28501,-3025.768678,29,3.88899,PositiveSelection,0.82267,0.13933,0.13933,0.13539,1.0,1.0,0.03602,0.13933,27.68342,0.00593,1.0,27.68342
OG0013145,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.1724,-3039.070347,28,3.63017,PositiveSelection,0.61053,0.12133,0.12133,0.10509,1.0,1.0,0.24262,0.12133,1.0,0.04176,1.0,1.0
OG0014033,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.70362,-3189.851811,29,2.71927,PositiveSelection,0.90067,0.0,0.0,0.08854,1.0,1.0,0.00983,0.0,16.47573,0.00097,1.0,16.47573
OG0014033,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.69732,-3191.688056,28,2.68937,PositiveSelection,0.86282,0.0,0.0,0.08868,1.0,1.0,0.04398,0.0,1.0,0.00452,1.0,1.0
OG0007134,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.57301,-1171.079494,29,1.88767,PositiveSelection,0.18637,0.0,0.0,0.09967,1.0,1.0,0.46519,0.0,1.62375,0.24877,1.0,1.62375
OG0007134,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.57317,-1171.121888,28,1.88231,PositiveSelection,0.00328,0.0,0.0,0.00175,1.0,1.0,0.64836,0.0,1.0,0.34661,1.0,1.0
OG0008361,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,3.7896,-1701.662101,29,3.47345,PositiveSelection,0.7194,0.0997,0.0997,0.16994,1.0,1.0,0.08951,0.0997,934.078,0.02115,1.0,934.078
OG0008361,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.78905,-1734.116793,28,2.49267,PositiveSelection,0.43313,0.1046,0.1046,0.06725,1.0,1.0,0.43247,0.1046,1.0,0.06715,1.0,1.0
OG0005994,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.2099,-9600.935039,29,3.05783,PositiveSelection,0.76757,0.0881,0.0881,0.18445,1.0,1.0,0.03868,0.0881,259.63758,0.00929,1.0,259.63758
OG0005994,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.75548,-9740.862337,28,2.64308,PositiveSelection,0.62428,0.08331,0.08331,0.14326,1.0,1.0,0.18907,0.08331,1.0,0.04339,1.0,1.0
OG0007713,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.13147,-4064.927871,29,2.47332,PositiveSelection,0.80674,0.05839,0.05839,0.17184,1.0,1.0,0.01766,0.05839,176.05397,0.00376,1.0,176.05397
OG0007713,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.76045,-4126.509183,28,2.21872,PositiveSelection,0.74997,0.0523,0.0523,0.15447,1.0,1.0,0.07924,0.0523,1.0,0.01632,1.0,1.0
OG0012548,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.33896,-13012.540294,29,3.25424,PositiveSelection,0.86086,0.0751,0.0751,0.13914,1.0,1.0,0.0,0.0751,1.0,0.0,1.0,1.0
OG0012548,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.33894,-13012.540282,28,3.25399,PositiveSelection,0.86086,0.0751,0.0751,0.13914,1.0,1.0,0.0,0.0751,1.0,0.0,1.0,1.0
OG0010481,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.62995,-1298.919281,29,3.6898,PositiveSelection,0.76885,0.1437,0.1437,0.09918,1.0,1.0,0.11689,0.1437,3.6016,0.01508,1.0,3.6016
OG0010481,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.62346,-1300.108788,28,3.67715,PositiveSelection,0.53842,0.13723,0.13723,0.07601,1.0,1.0,0.33788,0.13723,1.0,0.0477,1.0,1.0
OG0013882,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,3.82126,-14376.98533,29,2.90665,PositiveSelection,0.61421,0.09196,0.09196,0.35166,1.0,1.0,0.0217,0.09196,145.76995,0.01242,1.0,145.76995
OG0013882,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,2.19414,-14539.027299,28,2.77328,PositiveSelection,0.60215,0.08937,0.08937,0.31762,1.0,1.0,0.05252,0.08937,1.0,0.02771,1.0,1.0
OG0011253,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.90793,-5891.238478,29,3.35549,PositiveSelection,0.66744,0.15056,0.15056,0.28378,1.0,1.0,0.03423,0.15056,173.68241,0.01455,1.0,173.68241
OG0011253,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,1.13926,-6276.827372,28,2.01417,PositiveSelection,0.77299,0.10034,0.10034,0.19005,1.0,1.0,0.02967,0.10034,1.0,0.00729,1.0,1.0
OG0010439,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.66051,-2937.96074,29,2.44941,PositiveSelection,0.8789,0.00403,0.00403,0.06377,1.0,1.0,0.05345,0.00403,17.85745,0.00388,1.0,17.85745
OG0010439,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.58259,-2960.096328,28,2.13692,PositiveSelection,0.76202,0.0,0.0,0.06025,1.0,1.0,0.16471,0.0,1.0,0.01302,1.0,1.0
OG0013527,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,1.59567,-1391.573463,29,1.00711,PositiveSelection,0.68274,0.0,0.0,0.23257,1.0,1.0,0.06317,0.0,160.10763,0.02152,1.0,160.10763
OG0013527,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.96298,-1426.445522,28,0.84684,PositiveSelection,0.46578,0.0,0.0,0.1559,1.0,1.0,0.28345,0.0,1.0,0.09487,1.0,1.0
OG0012702,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.55806,-804.705617,29,3.06086,PositiveSelection,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
OG0012702,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.55806,-804.705617,28,3.06085,PositiveSelection,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
OG0005669,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.46663,-5101.766331,29,3.64244,PositiveSelection,0.84903,0.03658,0.03658,0.15097,1.0,1.0,0.0,0.03658,1.0,0.0,1.0,1.0
OG0005669,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.46664,-5101.766331,28,3.64234,PositiveSelection,0.84903,0.03658,0.03658,0.15097,1.0,1.0,0.0,0.03658,1.0,0.0,1.0,1.0
OG0008663,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,0.46003,-1876.850811,29,2.33992,PositiveSelection,0.92676,0.0,0.0,0.06322,1.0,1.0,0.00938,0.0,19.96124,0.00064,1.0,19.96124
OG0008663,bsA1,"several dN/dS ratios for branches for branches,  omega = 1.000 fixed",F3x4,PositiveSelection,0.4597,-1878.684662,28,2.32011,PositiveSelection,0.8454,0.0,0.0,0.05817,1.0,1.0,0.09022,0.0,1.0,0.00621,1.0,1.0
OG0009996,bsA,"several dN/dS ratios for branches for branches, ",F3x4,PositiveSelection,4.06062,-2195.218921,29,1.7024,PositiveSelection,0.62463,0.03504,0.03504,0.33602,1.0,1.0,0.02559,0.03504,35.02824,0.01377,1.0,35.02824
