file,model,model-long,codon model,description,tree-length,Lnl,np,kappa,siteClassModel,p0,w,p,q,proportion_0,omega_0,proportion_1,omega_1,proportion_2,omega_2
OG0012623,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.14508,-1862.226912,15,2.9188,NearlyNeutral,,,,,0.62101,0.04618,0.37899,1.00000,,
OG0012623,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.57881,-1835.136284,17,3.58412,PositiveSelection,,,,,0.87322,0.24281,0.0,1.00000,0.12678,7.90389
OG0009660,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.95838,-3224.616396,15,3.9587,NearlyNeutral,,,,,0.68562,0.04590,0.31438,1.00000,,
OG0009660,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.97188,-3224.091593,17,4.03871,PositiveSelection,,,,,0.72806,0.06852,0.19257,1.00000,0.07937,1.65913
OG0011879,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.06967,-1862.190694,15,3.98653,NearlyNeutral,,,,,0.55258,0.09598,0.44742,1.00000,,
OG0011879,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.07141,-1862.122345,17,4.01666,PositiveSelection,,,,,0.63791,0.14713,0.0,1.00000,0.36209,1.16021
OG0006395,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.33095,-13011.406209,15,2.76535,NearlyNeutral,,,,,0.93338,0.00000,0.06662,1.00000,,
OG0006395,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.33372,-13007.923925,17,2.81743,PositiveSelection,,,,,0.97977,0.02432,0.0,1.00000,0.02023,2.60306
OG0007857,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.72531,-1100.173127,15,1.99292,NearlyNeutral,,,,,0.73311,0.00000,0.26689,1.00000,,
OG0007857,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.73206,-1099.562699,17,2.04407,PositiveSelection,,,,,0.77066,0.00000,0.0,1.00000,0.22934,1.41948
OG0006810,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.59272,-3426.243034,15,2.75852,NearlyNeutral,,,,,0.89684,0.01839,0.10316,1.00000,,
OG0006810,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.59272,-3426.243034,17,2.75852,PositiveSelection,,,,,0.89684,0.01839,0.04852,1.00000,0.05464,1.00000
OG0007488,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.20839,-3682.579438,15,4.28063,NearlyNeutral,,,,,0.87253,0.08387,0.12747,1.00000,,
OG0007488,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.22272,-3682.472002,17,4.29974,PositiveSelection,,,,,0.87921,0.08725,0.11254,1.00000,0.00825,2.40592
OG0007772,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.45468,-2562.829637,15,4.15455,NearlyNeutral,,,,,0.58418,0.00000,0.41582,1.00000,,
OG0007772,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.45723,-2562.14217,17,4.27066,PositiveSelection,,,,,0.58744,0.00000,0.39435,1.00000,0.01822,3.82755
OG0013580,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.5456,-7025.418217,15,2.81233,NearlyNeutral,,,,,0.75283,0.02121,0.24717,1.00000,,
OG0013580,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.56577,-7008.271515,17,3.06372,PositiveSelection,,,,,0.81408,0.07336,0.16105,1.00000,0.02486,5.67395
OG0007733,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.72285,-3249.704227,15,4.05265,NearlyNeutral,,,,,0.76442,0.07551,0.23558,1.00000,,
OG0007733,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.73017,-3248.193396,17,4.11627,PositiveSelection,,,,,0.87891,0.13290,0.0,1.00000,0.12109,1.72782
OG0011903,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.26364,-4245.216,15,3.01025,NearlyNeutral,,,,,0.66282,0.03965,0.33718,1.00000,,
OG0011903,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.26566,-4245.175579,17,3.02306,PositiveSelection,,,,,0.67927,0.04722,0.00109,1.00000,0.31964,1.05411
OG0009567,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.60724,-1443.936729,15,3.3593,NearlyNeutral,,,,,0.68281,0.06077,0.31719,1.00000,,
OG0009567,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.60724,-1443.936729,17,3.35929,PositiveSelection,,,,,0.68281,0.06077,0.1556,1.00000,0.16159,1.00000
OG0011525,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.42325,-9030.044082,15,3.35353,NearlyNeutral,,,,,0.80208,0.04232,0.19792,1.00000,,
OG0011525,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.42325,-9030.044082,17,3.35351,PositiveSelection,,,,,0.80209,0.04233,0.07068,1.00000,0.12724,1.00000
OG0007924,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.67816,-2365.177416,15,3.3033,NearlyNeutral,,,,,0.87734,0.15750,0.12266,1.00000,,
OG0007924,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.68186,-2365.038053,17,3.32218,PositiveSelection,,,,,0.9009,0.17109,0.09148,1.00000,0.00762,2.98992
OG0013145,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.96953,-2608.32074,15,4.06985,NearlyNeutral,,,,,0.87608,0.13511,0.12392,1.00000,,
OG0013145,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.96953,-2608.32074,17,4.06985,PositiveSelection,,,,,0.87608,0.13512,0.05432,1.00000,0.0696,1.00000
OG0014033,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.53309,-2622.411132,15,2.79726,NearlyNeutral,,,,,0.94561,0.00103,0.05439,1.00000,,
OG0014033,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.53309,-2622.411132,17,2.79726,PositiveSelection,,,,,0.94561,0.00103,0.03298,1.00000,0.02141,1.00000
OG0007134,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.54615,-1130.93465,15,1.8212,NearlyNeutral,,,,,0.6534,0.00000,0.3466,1.00000,,
OG0007134,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.54626,-1130.916571,17,1.83972,PositiveSelection,,,,,0.66278,0.00000,0.0,1.00000,0.33722,1.06422
OG0008361,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.54282,-1484.472703,15,3.8443,NearlyNeutral,,,,,0.82156,0.09943,0.17844,1.00000,,
OG0008361,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.54282,-1484.472703,17,3.84429,PositiveSelection,,,,,0.82156,0.09943,0.08347,1.00000,0.09497,1.00000
OG0005994,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.6038,-8779.7701,15,3.17881,NearlyNeutral,,,,,0.78691,0.08033,0.21309,1.00000,,
OG0005994,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.60405,-8779.754585,17,3.18368,PositiveSelection,,,,,0.80348,0.08801,0.01713,1.00000,0.17939,1.05848
OG0007713,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.58105,-3654.682583,15,2.5467,NearlyNeutral,,,,,0.80625,0.04808,0.19375,1.00000,,
OG0007713,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.58105,-3654.682583,17,2.54671,PositiveSelection,,,,,0.80625,0.04808,0.05322,1.00000,0.14053,1.00000
OG0012548,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.25819,-12123.356462,15,3.14347,NearlyNeutral,,,,,0.86171,0.07553,0.13829,1.00000,,
OG0012548,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.25819,-12123.356462,17,3.14347,PositiveSelection,,,,,0.86171,0.07553,0.08394,1.00000,0.05435,1.00000
OG0010481,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.31942,-1133.822371,15,3.3236,NearlyNeutral,,,,,0.85756,0.12791,0.14244,1.00000,,
OG0010481,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.33227,-1133.238364,17,3.30928,PositiveSelection,,,,,0.93644,0.17007,0.04187,1.00000,0.0217,3.04110
OG0013882,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.75705,-12406.19227,15,3.00751,NearlyNeutral,,,,,0.61213,0.07978,0.38787,1.00000,,
OG0013882,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.75705,-12406.19227,17,3.00751,PositiveSelection,,,,,0.61213,0.07978,0.24557,1.00000,0.1423,1.00000
OG0011253,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.66158,-4775.944421,15,4.16896,NearlyNeutral,,,,,0.60365,0.12555,0.39635,1.00000,,
OG0011253,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.66472,-4775.299797,17,4.21023,PositiveSelection,,,,,0.79626,0.23460,0.0,1.00000,0.20374,1.50744
OG0010439,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.36877,-2575.79382,15,2.63283,NearlyNeutral,,,,,0.92431,0.00000,0.07569,1.00000,,
OG0010439,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.36996,-2575.387523,17,2.66907,PositiveSelection,,,,,0.96934,0.02261,0.0,1.00000,0.03066,1.99719
OG0013527,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.71921,-1227.326187,15,0.92655,NearlyNeutral,,,,,0.74727,0.00000,0.25273,1.00000,,
OG0013527,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.82859,-1219.108985,17,1.18222,PositiveSelection,,,,,0.8148,0.00340,0.0,1.00000,0.1852,3.65845
OG0012702,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.52381,-725.65943,15,2.96999,NearlyNeutral,,,,,0.99999,0.00000,1e-05,1.00000,,
OG0012702,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.52379,-725.658522,17,2.96996,PositiveSelection,,,,,1.0,0.00000,0.0,1.00000,0.0,60.13874
OG0005669,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.43709,-4957.27013,15,3.38896,NearlyNeutral,,,,,0.838,0.03476,0.162,1.00000,,
OG0005669,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.43709,-4957.27013,17,3.38896,PositiveSelection,,,,,0.838,0.03476,0.05511,1.00000,0.10689,1.00000
OG0008663,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.42999,-1809.640786,15,2.11581,NearlyNeutral,,,,,0.93609,0.00000,0.06391,1.00000,,
OG0008663,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.43875,-1808.516479,17,2.22335,PositiveSelection,,,,,0.96517,0.01000,0.0,1.00000,0.03483,2.31031
OG0009996,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,3.39512,-1994.687488,15,1.7846,NearlyNeutral,,,,,0.67304,0.03722,0.32696,1.00000,,
OG0009996,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,3.41138,-1994.124597,17,1.83635,PositiveSelection,,,,,0.67646,0.04181,0.24168,1.00000,0.08186,1.78254
OG0010995,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.19753,-1364.245767,15,2.02834,NearlyNeutral,,,,,0.62356,0.05653,0.37644,1.00000,,
OG0010995,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.22089,-1363.453598,17,2.15982,PositiveSelection,,,,,0.65048,0.08285,0.30699,1.00000,0.04253,2.98657
OG0007254,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.25344,-7827.589829,15,3.93598,NearlyNeutral,,,,,0.98456,0.04710,0.01544,1.00000,,
OG0007254,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.25344,-7827.589829,17,3.93595,PositiveSelection,,,,,0.98456,0.04710,0.00707,1.00000,0.00837,1.00000
OG0006763,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.17288,-3425.02785,15,3.0143,NearlyNeutral,,,,,0.6568,0.03654,0.3432,1.00000,,
OG0006763,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.1835,-3424.536558,17,3.07766,PositiveSelection,,,,,0.73006,0.07263,0.0,1.00000,0.26994,1.27292
OG0006000,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.46322,-1302.054736,15,3.93627,NearlyNeutral,,,,,0.89939,0.04803,0.10061,1.00000,,
OG0006000,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.46794,-1301.692205,17,3.97111,PositiveSelection,,,,,0.96382,0.08009,0.0,1.00000,0.03618,2.23141
OG0014215,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.22475,-2138.882568,15,3.86564,NearlyNeutral,,,,,0.97636,0.00301,0.02364,1.00000,,
OG0014215,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.22475,-2138.882568,17,3.86564,PositiveSelection,,,,,0.97636,0.00301,0.0092,1.00000,0.01444,1.00000
OG0008523,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.70333,-2255.135309,15,3.44129,NearlyNeutral,,,,,0.46848,0.00000,0.53152,1.00000,,
OG0008523,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.73195,-2252.504028,17,3.68543,PositiveSelection,,,,,0.78369,0.22930,0.0,1.00000,0.21631,2.31932
OG0008544,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.6369,-4863.74211,15,2.4627,NearlyNeutral,,,,,0.77802,0.06896,0.22198,1.00000,,
OG0008544,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.6369,-4863.74211,17,2.4627,PositiveSelection,,,,,0.77802,0.06896,0.07675,1.00000,0.14523,1.00000
OG0006452,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.809,-4470.181223,15,2.00859,NearlyNeutral,,,,,0.88091,0.03480,0.11909,1.00000,,
OG0006452,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.82167,-4469.021303,17,2.04967,PositiveSelection,,,,,0.89346,0.04146,0.09654,1.00000,0.01,3.37207
OG0012872,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.4294,-2525.906593,15,5.59913,NearlyNeutral,,,,,0.94706,0.05446,0.05294,1.00000,,
OG0012872,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.4294,-2525.906593,17,5.59916,PositiveSelection,,,,,0.94706,0.05446,0.03264,1.00000,0.0203,1.00000
OG0006680,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.76874,-4894.908225,15,3.49731,NearlyNeutral,,,,,0.68307,0.03025,0.31693,1.00000,,
OG0006680,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.77364,-4894.581105,17,3.54228,PositiveSelection,,,,,0.76017,0.06974,0.0,1.00000,0.23983,1.25128
OG0013614,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.66003,-4444.795806,15,2.26575,NearlyNeutral,,,,,0.73041,0.00000,0.26959,1.00000,,
OG0013614,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,9.66338,-4376.246486,17,3.41679,PositiveSelection,,,,,0.70136,0.00000,0.25967,1.00000,0.03897,346.51723
OG0005904,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.46897,-837.746165,15,1.53578,NearlyNeutral,,,,,0.69092,0.05760,0.30908,1.00000,,
OG0005904,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.46897,-837.746165,17,1.53579,PositiveSelection,,,,,0.69092,0.05760,0.18104,1.00000,0.12804,1.00000
OG0007724,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.77039,-1619.158866,15,3.32981,NearlyNeutral,,,,,0.96578,0.06244,0.03422,1.00000,,
OG0007724,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.77039,-1619.158866,17,3.3298,PositiveSelection,,,,,0.96579,0.06244,0.01769,1.00000,0.01652,1.00000
OG0010883,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.3752,-1721.545652,15,3.56146,NearlyNeutral,,,,,0.94396,0.17836,0.05604,1.00000,,
OG0010883,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.38175,-1721.394673,17,3.56539,PositiveSelection,,,,,0.99116,0.20132,0.0,1.00000,0.00884,4.02358
OG0012633,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.7337,-1650.574962,15,2.13827,NearlyNeutral,,,,,0.63684,0.06072,0.36316,1.00000,,
OG0012633,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,2.7293,-1625.671522,17,3.04614,PositiveSelection,,,,,0.54163,0.05038,0.40167,1.00000,0.0567,15.92953
OG0010338,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.43285,-1854.926522,15,3.63452,NearlyNeutral,,,,,0.89605,0.00000,0.10395,1.00000,,
OG0010338,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.43356,-1854.882033,17,3.66176,PositiveSelection,,,,,0.90087,0.00000,0.0,1.00000,0.09913,1.10466
OG0012221,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.95369,-2493.156314,15,2.35954,NearlyNeutral,,,,,0.56208,0.00000,0.43792,1.00000,,
OG0012221,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.00312,-2487.28776,17,2.61587,PositiveSelection,,,,,0.77143,0.13158,0.0,1.00000,0.22857,2.34970
OG0009532,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.26753,-1852.946174,15,1.82935,NearlyNeutral,,,,,0.89732,0.00000,0.10268,1.00000,,
OG0009532,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.32801,-1824.314812,17,2.3544,PositiveSelection,,,,,0.9722,0.04545,0.0,1.00000,0.0278,16.05706
OG0009241,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.19954,-2212.078283,15,2.33359,NearlyNeutral,,,,,0.96817,0.02219,0.03183,1.00000,,
OG0009241,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.20199,-2211.905072,17,2.35598,PositiveSelection,,,,,0.99677,0.04076,0.0,1.00000,0.00323,5.86426
OG0010385,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.12028,-2746.273922,15,4.0578,NearlyNeutral,,,,,0.72401,0.19599,0.27599,1.00000,,
OG0010385,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.12028,-2746.273922,17,4.0578,PositiveSelection,,,,,0.72401,0.19599,0.08012,1.00000,0.19587,1.00000
OG0007558,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.47526,-7760.529704,15,3.17827,NearlyNeutral,,,,,0.87692,0.07179,0.12308,1.00000,,
OG0007558,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.47525,-7760.529704,17,3.17834,PositiveSelection,,,,,0.87692,0.07179,0.03995,1.00000,0.08313,1.00000
OG0009482,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.19058,-2962.338469,15,3.01353,NearlyNeutral,,,,,0.53261,0.04845,0.46739,1.00000,,
OG0009482,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.30922,-2949.720272,17,3.31066,PositiveSelection,,,,,0.48678,0.03352,0.49322,1.00000,0.02,10.33161
OG0012267,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.53633,-1925.259581,15,3.59108,NearlyNeutral,,,,,0.71474,0.07831,0.28526,1.00000,,
OG0012267,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.53632,-1925.259581,17,3.59109,PositiveSelection,,,,,0.71475,0.07831,0.11963,1.00000,0.16562,1.00000
OG0011677,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.673,-1551.265214,15,1.85876,NearlyNeutral,,,,,0.53999,0.00000,0.46001,1.00000,,
OG0011677,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.69041,-1550.838889,17,1.93151,PositiveSelection,,,,,0.55358,0.00000,0.0,1.00000,0.44642,1.21006
OG0006202,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.49941,-3211.597011,15,2.88598,NearlyNeutral,,,,,0.58818,0.10985,0.41182,1.00000,,
OG0006202,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.52167,-3210.017112,17,2.98815,PositiveSelection,,,,,0.72007,0.18285,0.0,1.00000,0.27993,1.46900
OG0008308,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.28465,-2652.451267,15,3.19722,NearlyNeutral,,,,,0.94326,0.07110,0.05674,1.00000,,
OG0008308,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.28465,-2652.451267,17,3.19723,PositiveSelection,,,,,0.94326,0.07110,0.02004,1.00000,0.0367,1.00000
OG0013638,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.83257,-3653.183974,15,2.70284,NearlyNeutral,,,,,0.80385,0.07314,0.19615,1.00000,,
OG0013638,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.84293,-3652.074616,17,2.76543,PositiveSelection,,,,,0.81728,0.08325,0.17391,1.00000,0.00881,4.07191
OG0011182,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.80061,-842.38806,15,2.56549,NearlyNeutral,,,,,0.8591,0.09234,0.1409,1.00000,,
OG0011182,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.87943,-837.833465,17,2.8137,PositiveSelection,,,,,0.9397,0.15573,0.0372,1.00000,0.02311,8.08959
OG0013524,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.86351,-2595.40288,15,2.51367,NearlyNeutral,,,,,0.75891,0.00000,0.24109,1.00000,,
OG0013524,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.86351,-2595.40288,17,2.51367,PositiveSelection,,,,,0.75891,0.00000,0.12453,1.00000,0.11656,1.00000
OG0005300,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.95069,-2256.12115,15,1.68853,NearlyNeutral,,,,,0.86319,0.02576,0.13681,1.00000,,
OG0005300,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.38695,-2185.287092,17,2.35997,PositiveSelection,,,,,0.88955,0.07200,0.06207,1.00000,0.04837,15.53609
OG0013661,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.83182,-2681.225805,15,2.54899,NearlyNeutral,,,,,0.73996,0.06301,0.26004,1.00000,,
OG0013661,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.83182,-2681.225805,17,2.54899,PositiveSelection,,,,,0.73996,0.06301,0.14779,1.00000,0.11226,1.00000
OG0009795,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.74904,-652.277151,15,1.44639,NearlyNeutral,,,,,0.64416,0.00000,0.35584,1.00000,,
OG0009795,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.83294,-651.172632,17,1.50866,PositiveSelection,,,,,0.87188,0.13592,0.0,1.00000,0.12812,3.13244
OG0008672,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.7136,-8557.388587,15,3.70431,NearlyNeutral,,,,,0.61891,0.04549,0.38109,1.00000,,
OG0008672,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.7238,-8555.054903,17,3.77847,PositiveSelection,,,,,0.82696,0.16921,0.0,1.00000,0.17304,1.75827
OG0011424,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,1.06553,-2177.955739,15,3.0552,NearlyNeutral,,,,,0.73101,0.03770,0.26899,1.00000,,
OG0011424,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.06553,-2177.955739,17,3.0552,PositiveSelection,,,,,0.73101,0.03770,0.10534,1.00000,0.16365,1.00000
OG0006228,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.61011,-1835.28187,15,3.10278,NearlyNeutral,,,,,0.8845,0.02420,0.1155,1.00000,,
OG0006228,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.61011,-1835.28187,17,3.10278,PositiveSelection,,,,,0.8845,0.02420,0.04912,1.00000,0.06638,1.00000
OG0013620,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.54475,-1008.303968,15,3.27251,NearlyNeutral,,,,,0.84099,0.00000,0.15901,1.00000,,
OG0013620,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,1.79151,-999.65058,17,4.95333,PositiveSelection,,,,,0.84922,0.00000,0.11264,1.00000,0.03814,47.70203
OG0006405,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.50781,-3030.824049,15,2.62335,NearlyNeutral,,,,,0.80408,0.00000,0.19592,1.00000,,
OG0006405,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.52072,-3029.777391,17,2.75696,PositiveSelection,,,,,0.90184,0.04704,0.0,1.00000,0.09816,1.96351
OG0010624,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.44021,-2066.900698,15,2.19132,NearlyNeutral,,,,,0.91943,0.00000,0.08057,1.00000,,
OG0010624,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.44038,-2066.898242,17,2.1973,PositiveSelection,,,,,0.92047,0.00000,0.00317,1.00000,0.07636,1.02785
OG0007596,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.39039,-715.661286,15,3.29411,NearlyNeutral,,,,,0.92085,0.00601,0.07915,1.00000,,
OG0007596,M2,"One dN/dS ratio for branches, ",F3x4,PositiveSelection,0.39213,-715.488267,17,3.35292,PositiveSelection,,,,,0.96097,0.02374,0.0,1.00000,0.03903,1.86910
OG0010857,M1,"One dN/dS ratio for branches, ",F3x4,NearlyNeutral,0.28024,-1791.915431,15,4.80594,NearlyNeutral,,,,,0.99999,0.00406,1e-05,1.00000,,
