species,qaccver,saccver
python_bivittatus,rna-XM_007423536.2,P29475
python_bivittatus,rna-XM_007423541.3,Q5ZJE4
python_bivittatus,rna-XM_007423550.2,Q6DE92
python_bivittatus,rna-XM_007423551.3,P47895
python_bivittatus,rna-XM_007423555.2,Q86X52
python_bivittatus,rna-XM_007423557.3,Q4R8Y8
python_bivittatus,rna-XM_007423561.1,P19019
python_bivittatus,rna-XM_007423564.2,Q9NQC7
python_bivittatus,rna-XM_007423567.2,Q9NSC2
python_bivittatus,rna-XM_007423573.2,Q9H165
python_bivittatus,rna-XM_007423579.3,Q61584
python_bivittatus,rna-XM_007423586.2,O93327
python_bivittatus,rna-XM_007423593.2,Q7TSH7
python_bivittatus,rna-XM_007423597.3,Q63081
python_bivittatus,rna-XM_007423598.3,Q9BSC4
python_bivittatus,rna-XM_007423610.3,P61589
python_bivittatus,rna-XM_007423631.3,O35638
python_bivittatus,rna-XM_007423633.3,A5PK13
python_bivittatus,rna-XM_007423638.3,P62916
python_bivittatus,rna-XM_007423639.3,Q8BWW9
python_bivittatus,rna-XM_007423643.2,Q8IX30
python_bivittatus,rna-XM_007423659.3,Q10471
python_bivittatus,rna-XM_007423670.2,B5FZ63
python_bivittatus,rna-XM_007423700.2,P02722
python_bivittatus,rna-XM_007423740.3,O75110
python_bivittatus,rna-XM_007423745.2,P62747
python_bivittatus,rna-XM_007423746.3,Q8TB72
python_bivittatus,rna-XM_007423760.3,Q5ZML7
python_bivittatus,rna-XM_007423783.2,P61969
python_bivittatus,rna-XM_007423784.2,Q76KB1
python_bivittatus,rna-XM_007423785.3,O60613
python_bivittatus,rna-XM_007423786.3,Q5ZIR1
python_bivittatus,rna-XM_007423807.2,O60242
python_bivittatus,rna-XM_007423819.3,Q96AE4
python_bivittatus,rna-XM_007423830.2,P43088
python_bivittatus,rna-XM_007423833.2,Q7ZZR3
python_bivittatus,rna-XM_007423839.3,Q5M962
python_bivittatus,rna-XM_007423842.2,Q5NVM8
python_bivittatus,rna-XM_007423854.3,P02832
python_bivittatus,rna-XM_007423857.2,Q96KP1
python_bivittatus,rna-XM_007423861.3,Q9NRW4
python_bivittatus,rna-XM_007423866.3,P32882
python_bivittatus,rna-XM_007423871.3,P28227
python_bivittatus,rna-XM_007423888.3,Q99PF5
python_bivittatus,rna-XM_007423890.3,P68372
python_bivittatus,rna-XM_007423893.2,Q01833
python_bivittatus,rna-XM_007423894.2,O88696
python_bivittatus,rna-XM_007423903.3,Q9D032
python_bivittatus,rna-XM_007423913.3,Q9NZU0
python_bivittatus,rna-XM_007423917.3,Q9H6P5
python_bivittatus,rna-XM_007423930.3,Q62441
python_bivittatus,rna-XM_007423963.3,P52848
python_bivittatus,rna-XM_007423966.3,Q5ZM16
python_bivittatus,rna-XM_007423967.2,Q9UJW0
python_bivittatus,rna-XM_007423980.2,Q9EP72
python_bivittatus,rna-XM_007423985.3,Q1RMU5
python_bivittatus,rna-XM_007424009.3,P62870
python_bivittatus,rna-XM_007424018.3,P15062
python_bivittatus,rna-XM_007424026.3,Q05940
python_bivittatus,rna-XM_007424028.2,Q04743
python_bivittatus,rna-XM_007424031.2,A6H782
python_bivittatus,rna-XM_007424032.2,Q29S14
python_bivittatus,rna-XM_007424042.3,P54727
python_bivittatus,rna-XM_007424048.3,P50137
python_bivittatus,rna-XM_007424055.3,P04839
python_bivittatus,rna-XM_007424060.3,P29144
python_bivittatus,rna-XM_007424069.3,Q90328
python_bivittatus,rna-XM_007424072.2,Q9R0U0
python_bivittatus,rna-XM_007424075.3,Q90239
python_bivittatus,rna-XM_007424096.2,Q96AC1
python_bivittatus,rna-XM_007424100.3,Q5RDP3
python_bivittatus,rna-XM_007424107.3,P62334
python_bivittatus,rna-XM_007424109.1,Q8C7M3
python_bivittatus,rna-XM_007424128.3,Q61792
python_bivittatus,rna-XM_007424147.2,O95379
python_bivittatus,rna-XM_007424150.2,F1M8W4
python_bivittatus,rna-XM_007424152.2,Q8NFT2
python_bivittatus,rna-XM_007424163.3,Q5YJC2
python_bivittatus,rna-XM_007424167.2,Q93099
python_bivittatus,rna-XM_007424169.3,Q32LJ6
python_bivittatus,rna-XM_007424184.3,Q9NR45
python_bivittatus,rna-XM_007424188.2,Q5R9Y9
python_bivittatus,rna-XM_007424193.3,Q9UI26
python_bivittatus,rna-XM_007424195.2,P59995
python_bivittatus,rna-XM_007424199.3,Q8VEK6
python_bivittatus,rna-XM_007424212.3,Q925J9
python_bivittatus,rna-XM_007424227.2,P23759
python_bivittatus,rna-XM_007424233.1,P11982
python_bivittatus,rna-XM_007424245.3,Q5R9G3
python_bivittatus,rna-XM_007424250.2,Q5ZL57
python_bivittatus,rna-XM_007424269.3,P31335
python_bivittatus,rna-XM_007424284.3,W5PFI3
python_bivittatus,rna-XM_007424293.2,P61203
python_bivittatus,rna-XM_007424303.2,Q96K83
python_bivittatus,rna-XM_007424304.3,P41778
python_bivittatus,rna-XM_007424312.3,P26696
python_bivittatus,rna-XM_007424314.3,P61237
python_bivittatus,rna-XM_007424319.3,Q5R6K8
python_bivittatus,rna-XM_007424320.3,P05065
python_bivittatus,rna-XM_007424334.3,Q8WZ19
python_bivittatus,rna-XM_007424348.2,Q5SQY2
python_bivittatus,rna-XM_007424349.3,Q17RY0
python_bivittatus,rna-XM_007424351.3,Q2M389
python_bivittatus,rna-XM_007424352.3,Q8NEU8
python_bivittatus,rna-XM_007424353.2,Q3SY69
python_bivittatus,rna-XM_007424365.2,P63159
python_bivittatus,rna-XM_007424386.3,Q5ZKJ0
python_bivittatus,rna-XM_007424388.2,Q6PFE7
python_bivittatus,rna-XM_007424390.3,Q2A865
python_bivittatus,rna-XM_007424396.2,Q9Y4G6
python_bivittatus,rna-XM_007424436.3,Q4KM31
python_bivittatus,rna-XM_007424438.3,Q99759
python_bivittatus,rna-XM_007424440.3,P61963
python_bivittatus,rna-XM_007424442.2,Q9PT84
python_bivittatus,rna-XM_007424444.3,Q9NZI6
python_bivittatus,rna-XM_007424447.3,Q8NER5
python_bivittatus,rna-XM_007424450.2,Q90ZK6
python_bivittatus,rna-XM_007424487.3,Q9BQ49
python_bivittatus,rna-XM_007424496.3,Q5ZLX2
python_bivittatus,rna-XM_007424497.3,P39942
python_bivittatus,rna-XM_007424498.3,Q8N3R9
python_bivittatus,rna-XM_007424502.2,Q9NQX3
python_bivittatus,rna-XM_007424518.3,Q8BL95
python_bivittatus,rna-XM_007424520.3,P58501
python_bivittatus,rna-XM_007424523.3,Q0V9S0
python_bivittatus,rna-XM_007424540.2,Q9NXD2
python_bivittatus,rna-XM_007424549.2,Q5VWJ9
python_bivittatus,rna-XM_007424550.3,P50533
python_bivittatus,rna-XM_007424551.3,Q5VYK3
python_bivittatus,rna-XM_007424555.3,Q5HZT9
python_bivittatus,rna-XM_007424566.3,Q3B7N2
python_bivittatus,rna-XM_007424569.3,Q07352
python_bivittatus,rna-XM_007424579.3,P57788
python_bivittatus,rna-XM_007424580.2,P48730
python_bivittatus,rna-XM_007424586.2,Q6DIN3
python_bivittatus,rna-XM_007424588.2,O57535
python_bivittatus,rna-XM_007424601.2,Q6ZSZ6
python_bivittatus,rna-XM_007424622.2,P62321
python_bivittatus,rna-XM_007424626.3,Q3ZC89
python_bivittatus,rna-XM_007424636.3,Q9ULS5
python_bivittatus,rna-XM_007424641.3,O75688
python_bivittatus,rna-XM_007424654.2,Q4R4V8
python_bivittatus,rna-XM_007424656.3,Q5ZLN8
python_bivittatus,rna-XM_007424658.3,Q13889
python_bivittatus,rna-XM_007424672.2,O57328
python_bivittatus,rna-XM_007424673.2,O94921
python_bivittatus,rna-XM_007424674.3,Q5R9C7
python_bivittatus,rna-XM_007424684.3,Q6DUZ9
python_bivittatus,rna-XM_007424689.3,P62083
python_bivittatus,rna-XM_007424692.3,Q2LK94
python_bivittatus,rna-XM_007424707.3,O60551
python_bivittatus,rna-XM_007424726.3,P81126
python_bivittatus,rna-XM_007424731.2,Q56I99
python_bivittatus,rna-XM_007424733.1,Q9HCX4
python_bivittatus,rna-XM_007424734.3,Q6TFL4
python_bivittatus,rna-XM_007424772.3,P83053
python_bivittatus,rna-XM_007424774.2,Q6P4Z2
python_bivittatus,rna-XM_007424778.3,Q0IIG5
python_bivittatus,rna-XM_007424785.3,Q99471
python_bivittatus,rna-XM_007424795.3,Q13188
python_bivittatus,rna-XM_007424797.1,O35174
python_bivittatus,rna-XM_007424801.3,Q0IHB8
python_bivittatus,rna-XM_007424806.3,Q5ZM11
python_bivittatus,rna-XM_007424809.3,Q95167
python_bivittatus,rna-XM_007424812.2,Q5ZJ56
python_bivittatus,rna-XM_007424824.3,Q5ZJ43
python_bivittatus,rna-XM_007424828.3,P68136
python_bivittatus,rna-XM_007424830.3,P59722
python_bivittatus,rna-XM_007424837.2,Q9PUU6
python_bivittatus,rna-XM_007424846.3,P02457
python_bivittatus,rna-XM_007424847.3,D3ZAA9
python_bivittatus,rna-XM_007424860.2,Q4VBD2
python_bivittatus,rna-XM_007424884.3,Q68CP9
python_bivittatus,rna-XM_007424888.2,Q07343
python_bivittatus,rna-XM_007424894.2,P12003
python_bivittatus,rna-XM_007424897.3,Q5R478
python_bivittatus,rna-XM_007424903.2,Q98932
python_bivittatus,rna-XM_007424904.3,A0A0R4IXF6
python_bivittatus,rna-XM_007424916.3,Q13049
python_bivittatus,rna-XM_007424917.2,Q80Z10
python_bivittatus,rna-XM_007424919.2,Q62829
python_bivittatus,rna-XM_007424944.2,O13156
python_bivittatus,rna-XM_007424946.2,A2AM29
python_bivittatus,rna-XM_007424951.3,Q96QK1
python_bivittatus,rna-XM_007424955.3,P49581
python_bivittatus,rna-XM_007424960.2,Q1LZE1
python_bivittatus,rna-XM_007424961.2,Q86VS8
python_bivittatus,rna-XM_007424974.3,Q5E9V1
python_bivittatus,rna-XM_007424998.3,Q15024
python_bivittatus,rna-XM_007425000.3,Q2TGK3
python_bivittatus,rna-XM_007425010.2,A0JN86
python_bivittatus,rna-XM_007425013.2,P32305
python_bivittatus,rna-XM_007425023.2,P61354
python_bivittatus,rna-XM_007425040.3,A8Y5H7
python_bivittatus,rna-XM_007425042.3,Q9UPM9
python_bivittatus,rna-XM_007425047.2,Q5ZL26
python_bivittatus,rna-XM_007425049.3,P35623
python_bivittatus,rna-XM_007425056.3,Q13045
python_bivittatus,rna-XM_007425073.2,Q02078
python_bivittatus,rna-XM_007425099.3,Q9ULU4
python_bivittatus,rna-XM_007425111.3,O70258
python_bivittatus,rna-XM_007425113.2,Q96PB1
python_bivittatus,rna-XM_007425120.3,P42028
python_bivittatus,rna-XM_007425127.2,Q9WUM3
python_bivittatus,rna-XM_007425132.2,P62138
python_bivittatus,rna-XM_007425142.3,Q5ZJF4
python_bivittatus,rna-XM_007425143.3,D3Z8N4
python_bivittatus,rna-XM_007425147.2,Q5TC79
python_bivittatus,rna-XM_007425149.3,Q5TC82
python_bivittatus,rna-XM_007425151.2,Q9Y2T5
python_bivittatus,rna-XM_007425154.3,O08967
python_bivittatus,rna-XM_007425156.1,P43305
python_bivittatus,rna-XM_007425167.2,P47972
python_bivittatus,rna-XM_007425168.3,Q8VI63
python_bivittatus,rna-XM_007425174.3,P62305
python_bivittatus,rna-XM_007425199.1,Q9BZE3
python_bivittatus,rna-XM_007425207.3,Q9UKN8
python_bivittatus,rna-XM_007425220.3,P34897
python_bivittatus,rna-XM_007425228.3,P50460
python_bivittatus,rna-XM_007425232.3,Q8IUH5
python_bivittatus,rna-XM_007425235.3,Q3SZF2
python_bivittatus,rna-XM_007425237.2,Q3URD3
python_bivittatus,rna-XM_007425250.2,O75369
python_bivittatus,rna-XM_007425267.3,O75197
python_bivittatus,rna-XM_007425271.3,Q86UY8
python_bivittatus,rna-XM_007425273.2,P04176
python_bivittatus,rna-XM_007425274.2,P50553
python_bivittatus,rna-XM_007425275.2,Q70JA7
python_bivittatus,rna-XM_007425278.3,Q5ZJU3
python_bivittatus,rna-XM_007425279.3,Q5F3G7
python_bivittatus,rna-XM_007425281.3,Q9NXC5
python_bivittatus,rna-XM_007425288.3,Q5RC70
python_bivittatus,rna-XM_007425298.2,Q6GR35
python_bivittatus,rna-XM_007425299.2,O75899
python_bivittatus,rna-XM_007425302.3,P27463
python_bivittatus,rna-XM_007425303.2,O76080
python_bivittatus,rna-XM_007425310.2,O42221
python_bivittatus,rna-XM_007425313.3,Q5R8X5
python_bivittatus,rna-XM_007425323.3,Q5RCM6
python_bivittatus,rna-XM_007425327.3,Q8QGQ6
python_bivittatus,rna-XM_007425351.2,P53396
python_bivittatus,rna-XM_007425366.3,Q9NUQ9
python_bivittatus,rna-XM_007425368.2,Q9BZQ4
python_bivittatus,rna-XM_007425370.3,P11047
python_bivittatus,rna-XM_007425383.2,Q6NVQ1
python_bivittatus,rna-XM_007425387.2,Q66JG5
python_bivittatus,rna-XM_007425390.3,Q63450
python_bivittatus,rna-XM_007425396.2,Q8IYJ1
python_bivittatus,rna-XM_007425397.2,Q01543
python_bivittatus,rna-XM_007425398.2,P48048
python_bivittatus,rna-XM_007425399.2,P48545
python_bivittatus,rna-XM_007425405.2,Q8BPP1
python_bivittatus,rna-XM_007425406.3,D2I3C6
python_bivittatus,rna-XM_007425416.2,Q9UMX0
python_bivittatus,rna-XM_007425418.2,M3XQV7
python_bivittatus,rna-XM_007425436.3,Q5RFQ0
python_bivittatus,rna-XM_007425442.3,P49770
python_bivittatus,rna-XM_007425448.2,Q8TD19
python_bivittatus,rna-XM_007425455.2,O94880
python_bivittatus,rna-XM_007425465.3,P28358
python_bivittatus,rna-XM_007425466.2,P17278
python_bivittatus,rna-XM_007425475.3,Q6U1I9
python_bivittatus,rna-XM_007425478.2,Q5R7U8
python_bivittatus,rna-XM_007425495.3,Q15796
python_bivittatus,rna-XM_007425504.3,Q05186
python_bivittatus,rna-XM_007425520.3,P97431
python_bivittatus,rna-XM_007425521.2,P79881
python_bivittatus,rna-XM_007425525.3,P62836
python_bivittatus,rna-XM_007425526.1,P79880
python_bivittatus,rna-XM_007425530.3,P55169
python_bivittatus,rna-XM_007425531.1,P48804
python_bivittatus,rna-XM_007425533.1,P48801
python_bivittatus,rna-XM_007425534.3,P51397
python_bivittatus,rna-XM_007425537.2,Q9PRL8
python_bivittatus,rna-XM_007425552.3,Q96PZ0
python_bivittatus,rna-XM_007425555.2,P78362
python_bivittatus,rna-XM_007425558.2,Q9DG23
python_bivittatus,rna-XM_007425559.3,Q9DG25
python_bivittatus,rna-XM_007425561.3,P23687
python_bivittatus,rna-XM_007425563.3,Q6AY53
python_bivittatus,rna-XM_007425565.3,P05625
python_bivittatus,rna-XM_007425573.3,O18924
python_bivittatus,rna-XM_007425576.3,B5DF89
python_bivittatus,rna-XM_007425592.3,Q00944
python_bivittatus,rna-XM_007425594.2,P18660
python_bivittatus,rna-XM_007425597.2,Q96Q05
python_bivittatus,rna-XM_007425608.2,Q9IA96
python_bivittatus,rna-XM_007425612.3,O93390
python_bivittatus,rna-XM_007425619.2,P07727
python_bivittatus,rna-XM_007425623.2,O35372
python_bivittatus,rna-XM_007425624.3,Q5R6P6
python_bivittatus,rna-XM_007425627.3,P50141
python_bivittatus,rna-XM_007425628.2,Q9UPU9
python_bivittatus,rna-XM_007425629.3,Q5XIE5
python_bivittatus,rna-XM_007425632.2,Q2KJC9
python_bivittatus,rna-XM_007425635.2,Q9CQ45
python_bivittatus,rna-XM_007425636.2,P18847
python_bivittatus,rna-XM_007425642.3,Q86V25
python_bivittatus,rna-XM_007425650.3,Q5T4D3
python_bivittatus,rna-XM_007425657.3,Q13322
python_bivittatus,rna-XM_007425660.3,Q9NSD9
python_bivittatus,rna-XM_007425664.2,P23760
python_bivittatus,rna-XM_007425666.3,Q91Z46
python_bivittatus,rna-XM_007425668.3,Q86YT6
python_bivittatus,rna-XM_007425677.3,Q09472
python_bivittatus,rna-XM_007425679.3,P46060
python_bivittatus,rna-XM_007425689.3,P83871
python_bivittatus,rna-XM_007425690.3,P20004
python_bivittatus,rna-XM_007425692.3,O35621
python_bivittatus,rna-XM_007425693.3,Q6ICB0
python_bivittatus,rna-XM_007425697.3,Q92172
python_bivittatus,rna-XM_007425698.2,D1LYT2
python_bivittatus,rna-XM_007425701.3,P0DKX4
python_bivittatus,rna-XM_007425702.3,Q2KJF9
python_bivittatus,rna-XM_007425704.2,O00399
python_bivittatus,rna-XM_007425708.3,Q5ZLP8
python_bivittatus,rna-XM_007425716.2,P28673
python_bivittatus,rna-XM_007425719.3,P28687
python_bivittatus,rna-XM_007425722.3,Q8WWX0
python_bivittatus,rna-XM_007425727.3,Q9I918
python_bivittatus,rna-XM_007425731.3,Q9CU62
python_bivittatus,rna-XM_007425733.3,O55044
python_bivittatus,rna-XM_007425743.2,P25929
python_bivittatus,rna-XM_007425754.3,Q8QZY6
python_bivittatus,rna-XM_007425764.3,Q5RDF5
python_bivittatus,rna-XM_007425767.2,Q9DBZ5
python_bivittatus,rna-XM_007425770.3,Q8IYT8
python_bivittatus,rna-XM_007425779.2,Q9BQ15
python_bivittatus,rna-XM_007425784.2,Q0GNE0
python_bivittatus,rna-XM_007425786.2,Q5ZLC8
python_bivittatus,rna-XM_007425787.2,Q5F450
python_bivittatus,rna-XM_007425792.2,Q01082
python_bivittatus,rna-XM_007425794.2,P00821
python_bivittatus,rna-XM_007425802.2,Q5R7C1
python_bivittatus,rna-XM_007425804.3,P61589
python_bivittatus,rna-XM_007425809.1,Q7SY49
python_bivittatus,rna-XM_007425819.3,O93385
python_bivittatus,rna-XM_007425820.3,A5HUI5
python_bivittatus,rna-XM_007425822.2,Q8AXY6
python_bivittatus,rna-XM_007425827.3,Q90965
python_bivittatus,rna-XM_007425841.2,P70312
python_bivittatus,rna-XM_007425849.2,Q92831
python_bivittatus,rna-XM_007425850.3,Q64310
python_bivittatus,rna-XM_007425862.2,A7MB46
python_bivittatus,rna-XM_007425865.3,Q5ZIN1
python_bivittatus,rna-XM_007425867.3,P19634
python_bivittatus,rna-XM_007425868.2,Q8N5D0
python_bivittatus,rna-XM_007425873.3,Q9H9Y4
python_bivittatus,rna-XM_007425876.3,F7E7M3
python_bivittatus,rna-XM_007425877.3,Q969X5
python_bivittatus,rna-XM_007425878.2,P61255
python_bivittatus,rna-XM_007425879.2,P81103
python_bivittatus,rna-XM_007425880.3,Q8IUR6
python_bivittatus,rna-XM_007425881.2,Q12981
python_bivittatus,rna-XM_007425909.2,O60519
python_bivittatus,rna-XM_007425918.3,P61983
python_bivittatus,rna-XM_007425927.3,Q07869
python_bivittatus,rna-XM_007425932.3,P84175
python_bivittatus,rna-XM_007425941.2,O60502
python_bivittatus,rna-XM_007425946.1,Q90722
python_bivittatus,rna-XM_007425968.3,O70299
python_bivittatus,rna-XM_007425970.2,O08875
python_bivittatus,rna-XM_007425971.3,Q9JIL5
python_bivittatus,rna-XM_007425975.3,P63172
python_bivittatus,rna-XM_007425982.3,Q11011
python_bivittatus,rna-XM_007425983.3,Q14974
python_bivittatus,rna-XM_007426005.2,Q9BYZ6
python_bivittatus,rna-XM_007426008.2,Q5ZJB7
python_bivittatus,rna-XM_007426010.3,Q9Y227
python_bivittatus,rna-XM_007426016.3,Q9NYZ2
python_bivittatus,rna-XM_007426020.3,P81436
python_bivittatus,rna-XM_007426027.2,Q9NZ94
python_bivittatus,rna-XM_007426030.3,Q7YQK8
python_bivittatus,rna-XM_007426047.3,Q9BQE3
python_bivittatus,rna-XM_007426048.3,Q08326
python_bivittatus,rna-XM_007426049.3,Q53G59
python_bivittatus,rna-XM_007426053.3,Q99595
python_bivittatus,rna-XM_007426063.1,Q9UP95
python_bivittatus,rna-XM_007426081.2,P61207
python_bivittatus,rna-XM_007426083.1,P21551
python_bivittatus,rna-XM_007426089.3,P02607
python_bivittatus,rna-XM_007426103.2,Q9HCQ5
python_bivittatus,rna-XM_007426114.3,Q92963
python_bivittatus,rna-XM_007426117.3,P17694
python_bivittatus,rna-XM_007426130.3,Q5E953
python_bivittatus,rna-XM_007426135.3,Q9BT88
python_bivittatus,rna-XM_007426138.2,Q5BJU5
python_bivittatus,rna-XM_007426144.3,Q90WU3
python_bivittatus,rna-XM_007426155.3,P51029
python_bivittatus,rna-XM_007426167.3,Q9HCS7
python_bivittatus,rna-XM_007426171.2,Q8BH18
python_bivittatus,rna-XM_007426176.3,Q5R7N2
python_bivittatus,rna-XM_007426182.3,Q5ZKE7
python_bivittatus,rna-XM_007426187.3,P47990
python_bivittatus,rna-XM_007426190.2,Q9GK38
python_bivittatus,rna-XM_007426192.2,P60003
python_bivittatus,rna-XM_007426196.3,Q14938
python_bivittatus,rna-XM_007426208.3,Q13247
python_bivittatus,rna-XM_007426216.3,Q7ZX75
python_bivittatus,rna-XM_007426217.3,P68370
python_bivittatus,rna-XM_007426228.3,Q38PU8
python_bivittatus,rna-XM_007426232.3,P31321
python_bivittatus,rna-XM_007426238.2,Q2TA03
python_bivittatus,rna-XM_007426259.1,Q9ERC5
python_bivittatus,rna-XM_007426260.2,P25800
python_bivittatus,rna-XM_007426273.3,Q9NZI7
python_bivittatus,rna-XM_007426284.3,P17655
python_bivittatus,rna-XM_007426287.3,Q9NVF7
python_bivittatus,rna-XM_007426290.3,Q5R9M4
python_bivittatus,rna-XM_007426293.2,Q6NVG7
python_bivittatus,rna-XM_007426300.3,Q08013
python_bivittatus,rna-XM_007426302.2,Q9XT31
python_bivittatus,rna-XM_007426304.2,P27092
python_bivittatus,rna-XM_007426312.3,Q5ZKV4
python_bivittatus,rna-XM_007426320.2,P63074
python_bivittatus,rna-XM_007426321.2,Q17QJ5
python_bivittatus,rna-XM_007426322.1,P52306
python_bivittatus,rna-XM_007426329.3,Q04724
python_bivittatus,rna-XM_007426338.3,Q0II59
python_bivittatus,rna-XM_007426342.2,P48553
python_bivittatus,rna-XM_007426347.3,E1C656
python_bivittatus,rna-XM_007426348.2,Q8CJ69
python_bivittatus,rna-XM_007426356.3,Q3L8U1
python_bivittatus,rna-XM_007426363.3,P28347
python_bivittatus,rna-XM_007426375.2,Q6ZN30
python_bivittatus,rna-XM_007426376.2,O35709
python_bivittatus,rna-XM_007426379.3,Q3SX11
python_bivittatus,rna-XM_007426384.2,Q29512
python_bivittatus,rna-XM_007426387.1,Q92753
python_bivittatus,rna-XM_007426389.3,Q9R0X0
python_bivittatus,rna-XM_007426394.3,Q5ZMS1
python_bivittatus,rna-XM_007426400.3,P27049
python_bivittatus,rna-XM_007426409.2,Q6SA80
python_bivittatus,rna-XM_007426418.2,Q5ZMP3
python_bivittatus,rna-XM_007426419.3,Q9WUU6
python_bivittatus,rna-XM_007426420.1,P31596
python_bivittatus,rna-XM_007426445.2,O73606
python_bivittatus,rna-XM_007426450.2,Q96PQ7
python_bivittatus,rna-XM_007426454.3,O43766
python_bivittatus,rna-XM_007426456.3,Q5F3T9
python_bivittatus,rna-XM_007426457.2,Q96QK8
python_bivittatus,rna-XM_007426458.2,Q5F3V3
python_bivittatus,rna-XM_007426461.2,Q9BPU6
python_bivittatus,rna-XM_007426465.2,Q5XIT1
python_bivittatus,rna-XM_007426498.2,Q5RF15
python_bivittatus,rna-XM_007426499.3,Q5ZKI6
python_bivittatus,rna-XM_007426501.2,P62919
python_bivittatus,rna-XM_007426503.3,O00571
python_bivittatus,rna-XM_007426519.1,Q7Z407
python_bivittatus,rna-XM_007426520.2,P84169
python_bivittatus,rna-XM_007426523.3,Q5ZL77
python_bivittatus,rna-XM_007426536.3,P08267
python_bivittatus,rna-XM_007426552.3,Q16539
python_bivittatus,rna-XM_007426567.2,Q9NSN8
python_bivittatus,rna-XM_007426568.3,Q684M4
python_bivittatus,rna-XM_007426571.3,Q08499
python_bivittatus,rna-XM_007426573.2,Q13451
python_bivittatus,rna-XM_007426578.3,P62907
python_bivittatus,rna-XM_007426581.3,P50243
python_bivittatus,rna-XM_007426585.2,Q9JJ80
python_bivittatus,rna-XM_007426593.2,A0JNB0
python_bivittatus,rna-XM_007426600.2,Q9NVA2
python_bivittatus,rna-XM_007426607.2,Q99677
python_bivittatus,rna-XM_007426611.3,Q5ZKX1
python_bivittatus,rna-XM_007426616.3,Q29513
python_bivittatus,rna-XM_007426619.3,P38584
python_bivittatus,rna-XM_007426627.3,P46783
python_bivittatus,rna-XM_007426628.1,Q5R411
python_bivittatus,rna-XM_007426630.3,Q5F3N9
python_bivittatus,rna-XM_007426632.3,E1C6F0
python_bivittatus,rna-XM_007426640.3,Q4R555
python_bivittatus,rna-XM_007426643.3,Q13042
python_bivittatus,rna-XM_007426652.2,Q5R4A2
python_bivittatus,rna-XM_007426661.3,P42558
python_bivittatus,rna-XM_007426664.1,Q9JMB7
python_bivittatus,rna-XM_007426665.3,Q9PWH2
python_bivittatus,rna-XM_007426675.3,Q5R7X9
python_bivittatus,rna-XM_007426684.3,Q8N1I0
python_bivittatus,rna-XM_007426689.3,Q2KMM2
python_bivittatus,rna-XM_007426693.3,Q12873
python_bivittatus,rna-XM_007426703.3,Q9UHF7
python_bivittatus,rna-XM_007426709.2,Q5ZMQ0
python_bivittatus,rna-XM_007426712.3,Q13946
python_bivittatus,rna-XM_007426727.2,Q15417
python_bivittatus,rna-XM_007426730.3,P55809
python_bivittatus,rna-XM_007426738.3,Q5E9L6
python_bivittatus,rna-XM_007426739.2,Q6DEY7
python_bivittatus,rna-XM_007426742.2,Q5ZLQ6
python_bivittatus,rna-XM_007426756.3,Q9BZE4
python_bivittatus,rna-XM_007426758.3,Q4R4W5
python_bivittatus,rna-XM_007426763.2,O15014
python_bivittatus,rna-XM_007426772.2,Q9W6I1
python_bivittatus,rna-XM_007426773.2,P23284
python_bivittatus,rna-XM_007426777.3,Q5RBB8
