Orthogroup,Gene,Model,Tree length,Lnl,Df,Kappa,Proportion 0,Background 0,Foreground 0,Proportion 1,Background 1,Foreground 1,Proportion 2a,Background 2a,Foreground 2a,Proportion 2b,Background 2b,Foreground 2b
OG0011626,MISP,bsA,1.26501,-8185.4461,29,3.51042,0.44949,0.07036,0.07036,0.50613,1,1,0.02088,0.07036,29.57293,0.02351,1,29.57293
OG0012342,DSP,bsA,0.71853,-20757.397079,29,2.36091,0.86375,0.04007,0.04007,0.12059,1,1,0.01374,0.04007,39.00494,0.00192,1,39.00494
OG0010537,PTPN20,bsA,1.49528,-3883.231339,29,2.20792,0.55743,0.03646,0.03646,0.36293,1,1,0.04824,0.03646,1,0.03141,1,1
OG0009231,CFAP52,bsA,0.39372,-3830.381777,29,3.26165,0.88548,0.0482,0.0482,0.11452,1,1,0,0.0482,1,0,1,1
OG0010310,GSK3B,bsA,0.48995,-2902.719538,29,1.72843,0.79517,0,0,0.20483,1,1,0,0,1,0,1,1
OG0012024,TMEM161B,bsA,0.34374,-2840.799314,29,3.66382,0.8079,0,0,0.13435,1,1,0.04952,0,3.7534,0.00823,1,3.7534
OG0009018,SLC46A2,bsA,0.93742,-3860.250121,29,3.17594,0.66454,0.0212,0.0212,0.32872,1,1,0.0045,0.0212,1.12712,0.00223,1,1.12712
OG0010095,STK24,bsA,0.36758,-2457.984262,29,3.42378,0.98231,0.01366,0.01366,0.01769,1,1,0,0.01366,1,0,1,1
OG0010894,B3GNT9,bsA,1.53472,-4311.948347,29,2.53773,0.74871,0.04482,0.04482,0.17986,1,1,0.05759,0.04482,19.10005,0.01383,1,19.10005
OG0010422,MIPEP,bsA,0.45291,-4413.248294,29,4.35846,0.87968,0.0688,0.0688,0.11727,1,1,0.00269,0.0688,58.61077,3.6e-4,1,58.61077
OG0007220,HJV,bsA,1.34262,-3511.005428,29,4.95497,0.909,0.09075,0.09075,0.091,1,1,0,0.09075,1,0,1,1
OG0005856,TDG,bsA,0.9019,-3079.24228,29,1.69994,0.73476,0.01585,0.01585,0.26524,1,1,0,0.01585,3.33486,0,1,3.33486
OG0009253,,bsA,1.12683,-2214.677446,29,3.65743,0.69902,0.07296,0.07296,0.21552,1,1,0.06532,0.07296,18.51218,0.02014,1,18.51218
OG0013570,ALDH8A1,bsA,0.49638,-3264.989466,29,3.24793,0.8956,0.09416,0.09416,0.07255,1,1,0.02946,0.09416,8.735,0.00239,1,8.735
OG0011723,CUNH11ORF65 C6H11ORF65,bsA,1.21479,-2823.739255,29,2.45119,0.65288,0.08211,0.08211,0.34712,1,1,0,0.08211,1,0,1,1
OG0008437,NXNL1,bsA,0.76414,-1596.180054,29,3.3394,0.50918,1.6e-4,1.6e-4,0.34574,1,1,0.08641,1.6e-4,1.21903,0.05867,1,1.21903
OG0010830,,bsA,1.40982,-3391.864665,29,3.90072,0.60187,0.08666,0.08666,0.37433,1,1,0.01467,0.08666,25.46659,0.00913,1,25.46659
OG0013453,HAT1,bsA,0.45355,-2604.870599,29,1.99818,0.8327,0,0,0.1673,1,1,0,0,1,0,1,1
OG0012152,UBN2,bsA,0.45339,-8752.547461,29,3.69038,0.59054,0,0,0.33424,1,1,0.04803,0,1,0.02719,1,1
OG0012477,CATIP,bsA,1.01311,-3244.958003,29,3.13284,0.4335,0.05262,0.05262,0.32759,1,1,0.13608,0.05262,1,0.10283,1,1
OG0013466,PYROXD1,bsA,0.96208,-4337.815255,29,3.34858,0.75957,0.0512,0.0512,0.19112,1,1,0.03939,0.0512,7.2749,0.00991,1,7.2749
OG0013674,WDR24,bsA,1.01246,-5959.701606,29,2.60266,0.97417,0.02529,0.02529,0.02583,1,1,0,0.02529,1,0,1,1
OG0007148,SAMD1,bsA,0.40474,-2865.649423,29,4.79866,0.72989,0,0,0.27011,1,1,0,0,1,0,1,1
OG0008602,HOXD11,bsA,2.19134,-2970.598169,29,1.99042,0.73588,0.1394,0.1394,0.09876,1,1,0.14579,0.1394,8.29088,0.01957,1,8.29088
OG0005926,PRPF4,bsA,1.14393,-4316.815887,29,2.96655,0.93317,0.0145,0.0145,0.05383,1,1,0.01229,0.0145,8.20931,7.1e-4,1,8.20931
OG0011786,EIF4ENIF1,bsA,0.65867,-7558.675704,29,3.71928,0.90675,0.07312,0.07312,0.08588,1,1,0.00673,0.07312,11.3065,6.4e-4,1,11.3065
OG0008638,MOCS3,bsA,0.85372,-3461.672843,29,2.88966,0.81209,0.05454,0.05454,0.18791,1,1,0,0.05454,1,0,1,1
OG0005207,DUSP12,bsA,0.744,-2274.388365,29,2.67727,0.70335,0.07176,0.07176,0.2898,1,1,0.00485,0.07176,214.11538,0.002,1,214.11538
OG0011461,ZMIZ2,bsA,0.93369,-6884.564083,29,3.79568,0.87513,0.04349,0.04349,0.06701,1,1,0.05375,0.04349,15.86879,0.00412,1,15.86879
OG0012015,,bsA,0.98329,-6081.598721,29,3.56593,0.75022,0.04513,0.04513,0.24978,1,1,0,0.04513,1,0,1,1
OG0010271,AZI2,bsA,0.54563,-2701.788633,29,4.52062,0.46469,0,0,0.34589,1,1,0.10859,0,1,0.08083,1,1
OG0007003,,bsA,1.20138,-8439.455278,29,3.38499,0.8431,0.06261,0.06261,0.13046,1,1,0.0229,0.06261,18.45233,0.00354,1,18.45233
OG0011537,,bsA,2.61453,-5234.099899,29,1.82392,0.63615,0.02985,0.02985,0.27411,1,1,0.06272,0.02985,58.98075,0.02702,1,58.98075
OG0012622,LTC4S,bsA,1.06987,-1239.981768,29,2.29118,0.61052,0,0,0.37669,1,1,0.00791,0,48.48681,0.00488,1,48.48681
OG0014031,KCNN2,bsA,0.29288,-4673.589532,29,2.49186,0.83792,0,0,0.15543,1,1,0.00561,0,37.12874,0.00104,1,37.12874
OG0010289,IGFBPL1,bsA,4.67664,-2611.849923,29,3.02457,0.59163,0.05106,0.05106,0.24113,1,1,0.11882,0.05106,161.01694,0.04843,1,161.01694
OG0013918,RGMB,bsA,0.52301,-3114.202542,29,5.51967,0.75046,0,0,0.22865,1,1,0.01602,0,25.39991,0.00488,1,25.39991
OG0011003,KCNH6,bsA,0.44632,-6676.645495,29,4.39843,0.84301,0.0526,0.0526,0.15265,1,1,0.00368,0.0526,17.72387,6.7e-4,1,17.72387
OG0009463,PSMB4,bsA,0.95099,-1997.363937,29,3.69294,0.92024,0.03751,0.03751,0.05143,1,1,0.02683,0.03751,1,0.0015,1,1
OG0005493,NKRF,bsA,1.14557,-6730.005481,29,3.23816,0.89095,0.04447,0.04447,0.10905,1,1,0,0.04447,1,0,1,1
OG0007074,CYLD,bsA,0.81125,-6872.29769,29,2.6835,0.9199,0.03025,0.03025,0.02985,1,1,0.04868,0.03025,10.33686,0.00158,1,10.33686
OG0013857,MYO1E,bsA,1.34179,-10004.470174,29,2.45549,0.90203,0.049,0.049,0.04663,1,1,0.04881,0.049,18.09742,0.00252,1,18.09742
OG0006369,MAP3K8,bsA,0.72623,-3497.288272,29,3.0965,0.92829,0.05408,0.05408,0.06723,1,1,0.00418,0.05408,18.06174,3e-4,1,18.06174
OG0011391,ORC4,bsA,0.50462,-2869.249713,29,3.93849,0.91726,0.15434,0.15434,0.07531,1,1,0.00687,0.15434,14.61509,5.6e-4,1,14.61509
OG0007800,MORF4L1,bsA,0.60702,-2245.371976,29,2.31427,0.90347,0.00607,0.00607,0.06952,1,1,0.02508,0.00607,52.7555,0.00193,1,52.7555
OG0009285,DNAAF3,bsA,0.81566,-3805.680207,29,4.75054,0.66331,0.04815,0.04815,0.33669,1,1,0,0.04815,1,0,1,1
OG0010550,RRP1B,bsA,0.78163,-5903.037115,29,3.43372,0.58849,0.13051,0.13051,0.38182,1,1,0.018,0.13051,13.11176,0.01168,1,13.11176
OG0009988,ATP6V0A4,bsA,0.64745,-5719.046815,29,4.30598,0.76264,0.00856,0.00856,0.23736,1,1,0,0.00856,1,0,1,1
OG0010538,NTF3,bsA,1.34894,-2916.15282,29,2.98335,0.80878,0.08125,0.08125,0.1736,1,1,0.01451,0.08125,1,0.00311,1,1
OG0012330,TTC29,bsA,1.66185,-4583.300627,29,1.38643,0.63922,0.06235,0.06235,0.32821,1,1,0.02152,0.06235,126.4429,0.01105,1,126.4429
OG0006701,ZRANB1,bsA,0.39952,-2813.764182,29,3.69261,0.9942,0.03675,0.03675,0,1,1,0.0058,0.03675,456.48993,0,1,456.48993
OG0006826,TCAP,bsA,0.60947,-1292.664659,29,3.73529,0.78218,0.10549,0.10549,0.21316,1,1,0.00366,0.10549,1.46959,0.001,1,1.46959
OG0012706,TMEM159,bsA,1.10918,-1376.692999,29,3.09574,0.77766,0.09631,0.09631,0.17298,1,1,0.04038,0.09631,6.33844,0.00898,1,6.33844
OG0005527,WDR37,bsA,0.31606,-2889.667143,29,4.75886,0.99069,0.01683,0.01683,0.00931,1,1,0,0.01683,1,0,1,1
OG0013280,CAV1,bsA,0.70539,-1061.654217,29,1.66736,0.75813,0.03299,0.03299,0.24187,1,1,0,0.03299,1,0,1,1
OG0008261,PFKFB3,bsA,2.10302,-4535.123164,29,1.83549,0.9054,0.02246,0.02246,0.05927,1,1,0.03316,0.02246,137.67625,0.00217,1,137.67625
OG0007142,,bsA,1.46753,-6587.642664,29,3.02121,0.51107,0.07709,0.07709,0.48893,1,1,0,0.07709,1,0,1,1
OG0010940,TMEM106A,bsA,1.31781,-2482.512079,29,2.93098,0.42062,0.01662,0.01662,0.2385,1,1,0.21753,0.01662,2.50293,0.12335,1,2.50293
OG0005722,NKX2-5,bsA,0.49871,-1924.388091,29,3.40689,0.9855,0.04497,0.04497,0.0145,1,1,0,0.04497,1,0,1,1
OG0013756,GLMP,bsA,1.99625,-4475.278287,29,3.82717,0.81972,0.08866,0.08866,0.14469,1,1,0.03025,0.08866,6.20724,0.00534,1,6.20724
OG0010678,FSD1L,bsA,0.89603,-2879.80603,29,2.30271,0.92484,0.05069,0.05069,0.06364,1,1,0.01078,0.05069,359.74837,7.4e-4,1,359.74837
OG0009768,TSPAN7,bsA,0.3169,-1370.888062,29,3.07716,0.92191,0.00824,0.00824,0.07809,1,1,0,0.00824,1,0,1,1
OG0014060,ABHD5,bsA,0.51907,-2474.317212,29,4.44972,0.7882,7e-5,7e-5,0.20678,1,1,0.00398,7e-5,3.35995,0.00104,1,3.35995
OG0005370,RAB9A,bsA,0.37989,-1319.6507,29,5.40885,0.82966,0.07479,0.07479,0.02405,1,1,0.14216,0.07479,1,0.00412,1,1
OG0006968,DLL4,bsA,0.90724,-4990.55196,29,2.92778,0.84052,0.08292,0.08292,0.09642,1,1,0.05657,0.08292,49.40081,0.00649,1,49.40081
OG0009027,SLC28A2,bsA,1.72668,-7564.879866,29,2.26766,0.56684,0.04685,0.04685,0.34432,1,1,0.05527,0.04685,13.59647,0.03357,1,13.59647
OG0010885,CPNE2,bsA,2.61768,-4875.426907,29,2.19066,0.70071,0.02661,0.02661,0.18033,1,1,0.09461,0.02661,45.57403,0.02435,1,45.57403
OG0011848,SELENOP,bsA,2.21491,-3697.10448,29,2.96004,0.38536,0,0,0.57375,1,1,0.01643,0,107.52044,0.02446,1,107.52044
OG0009102,,bsA,0.82095,-3614.57875,29,4.37672,0.88834,0.09837,0.09837,0.10597,1,1,0.00509,0.09837,708.85286,6.1e-4,1,708.85286
OG0010891,DNAAF1,bsA,1.67767,-6125.151716,29,2.7975,0.66133,0.10902,0.10902,0.32271,1,1,0.01073,0.10902,305.09646,0.00524,1,305.09646
OG0005822,ARHGEF3,bsA,0.70715,-4054.010802,29,1.92849,0.72118,0.00408,0.00408,0.13174,1,1,0.12436,0.00408,1,0.02272,1,1
OG0007697,PLAU,bsA,1.42589,-4429.391886,29,2.92404,0.51682,0.0239,0.0239,0.43675,1,1,0.02516,0.0239,20.78025,0.02126,1,20.78025
OG0007585,ADAM22,bsA,1.17054,-6489.178712,29,1.63663,0.76602,0,0,0.20646,1,1,0.02167,0,308.88362,0.00584,1,308.88362
OG0011389,EPC2,bsA,0.39175,-4637.514659,29,1.83226,0.85712,0,0,0.13087,1,1,0.01042,0,24.19494,0.00159,1,24.19494
OG0005295,KCTD14,bsA,1.81222,-2640.628041,29,2.46992,0.70364,0.05916,0.05916,0.28897,1,1,0.00523,0.05916,27.42178,0.00215,1,27.42178
OG0006372,MKX,bsA,0.64058,-2514.627556,29,2.69069,0.85047,0.06031,0.06031,0.14953,1,1,0,0.06031,1,0,1,1
OG0005215,DGKE,bsA,0.60789,-3946.781124,29,4.59404,0.73668,0,0,0.24831,1,1,0.01123,0,33.32443,0.00378,1,33.32443
OG0006953,HAS2,bsA,0.46865,-3273.611804,29,2.79541,0.99809,0.00792,0.00792,0,1,1,0.00191,0.00792,35.3824,0,1,35.3824
OG0010571,KCNJ6,bsA,0.38946,-2501.291715,29,4.14577,0.88581,0,0,0.09372,1,1,0.01851,0,24.05069,0.00196,1,24.05069
OG0014014,TET3,bsA,0.75105,-14328.196511,29,3.89631,0.76687,0.06874,0.06874,0.22604,1,1,0.00548,0.06874,10.26814,0.00162,1,10.26814
OG0010471,ALKBH5,bsA,0.79354,-2913.038066,29,3.83801,0.90306,0.03622,0.03622,0.02324,1,1,0.07185,0.03622,1,0.00185,1,1
OG0010675,,bsA,0.81988,-4142.081784,29,2.45622,0.88426,0.0653,0.0653,0.08616,1,1,0.02696,0.0653,136.59081,0.00263,1,136.59081
OG0013742,SYT13,bsA,0.60856,-3091.792029,29,3.56559,0.6753,0.0387,0.0387,0.31238,1,1,0.00842,0.0387,19.2857,0.0039,1,19.2857
OG0006964,NUSAP1,bsA,0.89714,-3983.267258,29,3.70158,0.43362,0.04021,0.04021,0.56638,1,1,0,0.04021,1,0,1,1
OG0006639,,bsA,0.61169,-5319.028686,29,3.94335,0.72464,0.04548,0.04548,0.17296,1,1,0.08267,0.04548,1,0.01973,1,1
OG0005440,PTRH2,bsA,1.11381,-1499.987983,29,4.35343,0.87715,0.08198,0.08198,0.0527,1,1,0.06618,0.08198,1,0.00398,1,1
OG0010724,ESYT2,bsA,0.64075,-5782.272165,29,2.98891,0.81866,0.02544,0.02544,0.18134,1,1,0,0.02544,1,0,1,1
OG0012693,,bsA,0.91993,-9508.636166,29,3.2905,0.93791,0.04731,0.04731,0.05661,1,1,0.00517,0.04731,17.43588,3.1e-4,1,17.43588
OG0009650,,bsA,1.00022,-4272.653107,29,2.68709,0.50396,0.05232,0.05232,0.46437,1,1,0.01648,0.05232,11.18602,0.01519,1,11.18602
OG0009040,SENP8,bsA,0.84544,-1600.923759,29,4.34846,0.89517,0.0502,0.0502,0.10483,1,1,0,0.0502,1,0,1,1
OG0007097,EFNA5,bsA,1.93108,-1688.482598,29,1.08297,0.68858,0,0,0.21034,1,1,0.07743,0,91.64945,0.02365,1,91.64945
OG0006949,ZHX1,bsA,1.25043,-7610.98016,29,2.71618,0.86073,0.07046,0.07046,0.092,1,1,0.04271,0.07046,20.64225,0.00456,1,20.64225
OG0012611,,bsA,1.6256,-2690.105211,29,2.07388,0.41238,0.00132,0.00132,0.58762,1,1,0,0.00132,1,0,1,1
OG0005281,TMEM123,bsA,1.75673,-2076.148287,29,2.49947,0.21612,0,0,0.70374,1,1,0.01883,0,56.07551,0.06131,1,56.07551
OG0010371,RNF44,bsA,0.36605,-2564.819537,29,3.42849,0.82483,0,0,0.17517,1,1,0,0,1,0,1,1
OG0008066,GHRH,bsA,0.94402,-1713.761735,29,3.85658,0.59626,0.28042,0.28042,0.30772,1,1,0.06333,0.28042,21.98044,0.03268,1,21.98044
OG0013153,TBC1D16,bsA,0.56472,-4853.615599,29,2.24298,0.80998,0,0,0.16872,1,1,0.01763,0,1,0.00367,1,1
OG0013782,STYXL1,bsA,1.38018,-2820.879157,29,2.04592,0.68254,0.03341,0.03341,0.28555,1,1,0.0225,0.03341,3.05879,0.00941,1,3.05879
OG0005296,GAB2,bsA,1.43511,-5888.102593,29,3.22005,0.90931,0.04284,0.04284,0.08419,1,1,0.00595,0.04284,6.50462,5.5e-4,1,6.50462
OG0007563,MAP3K21,bsA,0.56465,-7039.25497,29,3.63304,0.79629,0.05112,0.05112,0.20371,1,1,0,0.05112,1,0,1,1
OG0012109,FAM227A,bsA,0.98746,-4761.609646,29,3.03862,0.50191,0.00912,0.00912,0.47946,1,1,0.00953,0.00912,71.55921,0.0091,1,71.55921
OG0005959,RIOX2,bsA,0.61076,-3246.241557,29,4.58096,0.77871,0.06773,0.06773,0.22129,1,1,0,0.06773,1,0,1,1
OG0007184,ADAMTSL1,bsA,0.91876,-13310.410838,29,2.89999,0.88056,0.05649,0.05649,0.10601,1,1,0.01199,0.05649,134.47158,0.00144,1,134.47158
OG0013761,TMEM79,bsA,1.83771,-3917.037674,29,3.83709,0.77757,0.12409,0.12409,0.21901,1,1,0.00267,0.12409,41.59128,7.5e-4,1,41.59128
OG0007113,ZBTB25,bsA,1.19828,-3181.446888,29,3.6231,0.91806,0.11585,0.11585,0.04172,1,1,0.03847,0.11585,226.49806,0.00175,1,226.49806
OG0008832,LRRIQ4,bsA,1.21098,-5779.877994,29,2.50437,0.53966,0.03825,0.03825,0.44126,1,1,0.01049,0.03825,17.25666,0.00858,1,17.25666
OG0011417,PPP1R13B,bsA,0.50147,-7351.530283,29,3.01546,0.87302,0.01876,0.01876,0.10846,1,1,0.01648,0.01876,31.93328,0.00205,1,31.93328
OG0010607,CUNH4ORF47 C9H4ORF47,bsA,0.68564,-2249.266116,29,2.68239,0.69828,0.02655,0.02655,0.2627,1,1,0.02835,0.02655,1,0.01067,1,1
OG0008551,WDR75,bsA,0.69282,-6150.73907,29,3.75955,0.75428,0.06333,0.06333,0.15991,1,1,0.0708,0.06333,1,0.01501,1,1
OG0006172,CAVIN4,bsA,0.85328,-2708.013531,29,3.38462,0.70957,0.05995,0.05995,0.2706,1,1,0.01435,0.05995,70.66239,0.00547,1,70.66239
OG0007334,,bsA,1.08134,-2608.887676,29,2.87608,0.65583,0.01731,0.01731,0.30207,1,1,0.02882,0.01731,41.32398,0.01327,1,41.32398
OG0013348,SCG5,bsA,1.65446,-1492.589214,29,3.37917,0.86732,0.08311,0.08311,0.01294,1,1,0.11797,0.08311,82.22697,0.00176,1,82.22697
OG0008348,ELP1,bsA,0.76267,-9911.225758,29,4.3807,0.80559,0.09931,0.09931,0.15056,1,1,0.03695,0.09931,24.20458,0.00691,1,24.20458
OG0011908,CARTPT,bsA,0.43438,-705.78205,29,2.78386,0.80178,0,0,0.19822,1,1,0,0,4.92604,0,1,4.92604
OG0013219,GOLGA7B,bsA,0.40324,-994.4189,29,4.26748,0.95565,0.04282,0.04282,0.03769,1,1,0.00641,0.04282,81.64969,2.5e-4,1,81.64969
OG0007114,AKAP5,bsA,0.83399,-3938.628762,29,4.21017,0.36454,0.03826,0.03826,0.43719,1,1,0.09015,0.03826,1,0.10812,1,1
OG0010060,CA9,bsA,1.85095,-5088.760144,29,2.34237,0.52458,0.04496,0.04496,0.44249,1,1,0.01786,0.04496,19.42529,0.01507,1,19.42529
OG0010676,RAD23A,bsA,0.34857,-2237.884987,29,2.93888,0.84882,0,0,0.15118,1,1,0,0,1,0,1,1
OG0007798,KIF23,bsA,0.90611,-6900.076599,29,2.94543,0.90811,0.05293,0.05293,0.08783,1,1,0.00371,0.05293,999,3.6e-4,1,999
OG0007175,ADAMTS10,bsA,0.64233,-7862.817476,29,3.23533,0.90773,0.05191,0.05191,0.06166,1,1,0.02866,0.05191,19.51748,0.00195,1,19.51748
OG0005696,GDF9,bsA,1.51476,-4526.914503,29,2.86229,0.55547,0.08433,0.08433,0.44453,1,1,0,0.08433,1,0,1,1
OG0007841,ZDHHC2,bsA,0.36832,-2300.596609,29,3.47089,0.9744,0.14517,0.14517,0.0256,1,1,0,0.14517,1,0,1,1
OG0012505,SMARCD2,bsA,0.47812,-3270.93295,29,3.73251,0.78443,0.06301,0.06301,0.04726,1,1,0.15875,0.06301,1,0.00956,1,1
OG0014110,RAB25,bsA,3.33006,-2681.462326,29,1.89598,0.72045,0.01156,0.01156,0.24478,1,1,0.02596,0.01156,98.89255,0.00882,1,98.89255
OG0007294,ITM2B,bsA,0.50201,-2374.667549,29,5.46263,0.87982,0.14325,0.14325,0.10267,1,1,0.01568,0.14325,1.52174,0.00183,1,1.52174
OG0013724,ACP2,bsA,0.95629,-3810.552399,29,3.18091,0.55004,0,0,0.44996,1,1,0,0,1,0,1,1
OG0011896,AMACR,bsA,0.9807,-3054.46705,29,4.58371,0.701,0.04363,0.04363,0.2801,1,1,0.01351,0.04363,1,0.0054,1,1
OG0008857,NKX6-1,bsA,1.47818,-2815.650434,29,2.96315,0.88717,0.0198,0.0198,0.06285,1,1,0.04668,0.0198,4.80691,0.00331,1,4.80691
OG0014053,PIK3R4,bsA,0.42899,-8097.938698,29,4.08028,0.96268,0.05493,0.05493,0.02969,1,1,0.00741,0.05493,91.65319,2.3e-4,1,91.65319
OG0013128,NPB,bsA,11.42093,-1334.960708,29,3.75503,0.45167,0.04899,0.04899,0.13527,1,1,0.31787,0.04899,9.83608,0.09519,1,9.83608
OG0007847,FAXC,bsA,0.35786,-2374.231914,29,2.80195,0.93859,0.04984,0.04984,0.05693,1,1,0.00422,0.04984,46.77449,2.6e-4,1,46.77449
OG0006242,BMP5,bsA,1.99198,-3318.549435,29,3.53482,0.87027,0.05789,0.05789,0.0659,1,1,0.05933,0.05789,173.06292,0.00449,1,173.06292
OG0009155,PPP6R3,bsA,0.3278,-5105.817566,29,3.5817,0.92106,0.03737,0.03737,0.06632,1,1,0.01177,0.03737,72.50173,8.5e-4,1,72.50173
OG0010680,TMEM38B,bsA,0.65926,-2093.700887,29,3.09838,0.57775,0,0,0.35974,1,1,0.03853,0,1,0.02399,1,1
OG0006139,TPP2,bsA,0.61297,-8770.20511,29,2.87055,0.80904,0.06527,0.06527,0.19096,1,1,0,0.06527,1,0,1,1
OG0007826,SEPTIN2 SEPT2,bsA,0.26944,-1970.962221,29,4.26918,1,0.02154,0.02154,0,1,1,0,0.02154,1,0,1,1
OG0006905,MAGIX,bsA,0.97885,-4882.389763,29,3.05102,0.57056,0.02254,0.02254,0.19716,1,1,0.17263,0.02254,1,0.05965,1,1
OG0006090,RASGEF1A,bsA,0.85467,-3679.823902,29,1.9543,0.92125,0.0236,0.0236,0.05293,1,1,0.02442,0.0236,1,0.0014,1,1
OG0008743,KIFAP3,bsA,0.45675,-4716.038201,29,2.5745,0.86944,0,0,0.12136,1,1,0.00808,0,1,0.00113,1,1
OG0007890,VAMP4,bsA,5.22748,-1099.490291,29,2.11598,0.66108,0.02048,0.02048,0.17676,1,1,0.12795,0.02048,999,0.03421,1,999
OG0009038,CPEB1,bsA,1.20086,-4580.331548,29,2.60557,0.89255,0.02661,0.02661,0.08061,1,1,0.02462,0.02661,52.01256,0.00222,1,52.01256
OG0013846,RFX7,bsA,1.33896,-13012.540294,29,3.25424,0.86086,0.0751,0.0751,0.13914,1,1,0,0.0751,1,0,1,1
OG0008781,RHCE,bsA,1.16085,-3829.979419,29,2.68848,0.58531,0.02107,0.02107,0.41037,1,1,0.00254,0.02107,30.51805,0.00178,1,30.51805
OG0011527,TTC36,bsA,1.33944,-1794.176046,29,3.02957,0.66413,0.05449,0.05449,0.33587,1,1,0,0.05449,1,0,1,1
OG0006051,POLR1F TWISTNB,bsA,0.66769,-2373.625677,29,3.0281,0.74968,0.10764,0.10764,0.25032,1,1,0,0.10764,1,0,1,1
OG0011367,PTPN18,bsA,0.8898,-4984.363804,29,2.92936,0.58628,0,0,0.35324,1,1,0.03774,0,3.65665,0.02274,1,3.65665
OG0008880,SDCCAG8,bsA,2.632,-5575.68477,29,2.742,0.76072,0.11325,0.11325,0.18449,1,1,0.0441,0.11325,457.21638,0.0107,1,457.21638
OG0008605,HOXD4,bsA,0.47748,-1605.392907,29,2.58505,0.8367,0.05911,0.05911,0.06322,1,1,0.09305,0.05911,1,0.00703,1,1
OG0005477,FANCL,bsA,0.56428,-2474.165084,29,4.21753,0.80699,0.07826,0.07826,0.17647,1,1,0.01358,0.07826,81.12369,0.00297,1,81.12369
OG0006737,ANKDD1A,bsA,0.89818,-4067.385658,29,3.78688,0.70207,0.08576,0.08576,0.11103,1,1,0.16138,0.08576,1.22673,0.02552,1,1.22673
OG0012810,SYNC,bsA,9.62928,-5229.99431,29,3.69471,0.16772,0.02226,0.02226,0.08869,1,1,0.48638,0.02226,1,0.25721,1,1
OG0013300,CACNG5,bsA,0.45589,-1728.33603,29,3.28694,0.96806,0.02797,0.02797,0.01623,1,1,0.01545,0.02797,1,2.6e-4,1,1
OG0013667,GLYR1,bsA,1.70308,-4276.890193,29,2.47909,0.85991,0.03008,0.03008,0.04161,1,1,0.09394,0.03008,42.05036,0.00455,1,42.05036
OG0013405,IL11RA,bsA,5.14605,-5245.670285,29,2.19943,0.7274,0.12502,0.12502,0.20012,1,1,0.05684,0.12502,69.48183,0.01564,1,69.48183
OG0010976,HGSNAT,bsA,1.01356,-4629.176419,29,3.41954,0.76835,0.09884,0.09884,0.23165,1,1,0,0.09884,1,0,1,1
OG0005747,ECHS1,bsA,1.25957,-2796.562183,29,3.20359,0.80704,0.04613,0.04613,0.14933,1,1,0.03682,0.04613,18.93187,0.00681,1,18.93187
OG0005355,,bsA,0.60559,-804.669276,29,5.68945,0.79047,0.15309,0.15309,0.20953,1,1,0,0.15309,1,0,1,1
OG0013853,ADAM10,bsA,1.00824,-5744.212487,29,2.04314,0.86347,0.02623,0.02623,0.07824,1,1,0.05345,0.02623,25.57336,0.00484,1,25.57336
OG0010136,IMP3,bsA,0.46255,-1296.997431,29,3.01162,0.82918,0,0,0.17082,1,1,0,0,1,0,1,1
OG0011610,QPCT,bsA,0.51876,-2414.706079,29,3.76698,0.84567,0.06368,0.06368,0.15022,1,1,0.00349,0.06368,26.00839,6.2e-4,1,26.00839
OG0007747,SYDE2,bsA,0.81582,-11691.09704,29,2.91765,0.72897,0.07043,0.07043,0.2333,1,1,0.02858,0.07043,31.31144,0.00915,1,31.31144
OG0006194,METTL14,bsA,1.69809,-2915.084718,29,2.63669,0.87421,0.01391,0.01391,0.01283,1,1,0.11133,0.01391,55.02902,0.00163,1,55.02902
OG0011536,IL10RA,bsA,1.74543,-5431.25733,29,2.60191,0.55414,0.12297,0.12297,0.42566,1,1,0.01142,0.12297,10.53554,0.00878,1,10.53554
OG0009970,TECRL,bsA,0.48271,-2009.94642,29,3.30776,0.86509,0.12129,0.12129,0.04703,1,1,0.08335,0.12129,1,0.00453,1,1
OG0008029,B4GALT5,bsA,0.4609,-2425.21352,29,3.16502,0.89426,0.04342,0.04342,0.10574,1,1,0,0.04342,1,0,1,1
OG0011949,,bsA,9.28091,-3804.614316,29,4.44556,0.70912,0.04037,0.04037,0.16473,1,1,0.10237,0.04037,370.33398999999997,0.02378,1,370.33398999999997
OG0005453,PARP2,bsA,2.72376,-8658.859059,29,2.96943,0.57936,0.06889,0.06889,0.38963,1,1,0.01854,0.06889,172.69208,0.01247,1,172.69208
OG0012960,SPEN,bsA,1.21268,-30692.208743,29,3.60499,0.87869,0.06394,0.06394,0.11029,1,1,0.00979,0.06394,51.73345,0.00123,1,51.73345
OG0005499,LSM8,bsA,0.32302,-521.325454,29,3.4851,1,0,0,0,1,1,0,0,1,0,1,1
OG0012460,MRPL13,bsA,1.28219,-1494.617447,29,3.20639,0.62893,0.00924,0.00924,0.37107,1,1,0,0.00924,1,0,1,1
OG0010453,SEC24A,bsA,0.48329,-7036.580756,29,3.88887,0.73815,0.03574,0.03574,0.22309,1,1,0.02977,0.03574,1,0.009,1,1
OG0007128,CHRNA6,bsA,0.5893,-3389.104694,29,3.59904,0.77223,0.0198,0.0198,0.22415,1,1,0.00281,0.0198,71.34572,8.1e-4,1,71.34572
